Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 01/01  01:00:00,1.08641169415,8.76452420086,0.0,8.2543231801,0.221013402754,0.221013402754,0.221013402754,0.210085920843,0.0459277025038,0.122837147866,0.465847520178
 01/01  02:00:00,0.935629862941,9.14493081105,0.0,8.72776615194,0.233690061995,0.233690061995,0.233690061995,0.122550102381,0.0267911558346,0.102975685881,0.428922856849
 01/01  03:00:00,0.873789119508,9.20553539536,0.0,8.81293004862,0.235970365563,0.235970365563,0.235970365563,0.0875357858627,0.0191365395425,0.0864965903205,0.423949838219
 01/01  04:00:00,0.849172762086,8.89536142598,0.0,8.49555929219,0.227472613624,0.227472613624,0.227472613624,0.0875357858627,0.0191365395425,0.0763456071944,0.417982215863
 01/01  05:00:00,0.844388952961,8.87056786176,0.0,8.39804568744,0.224861640788,0.224861640788,0.224861640788,0.0875357858627,0.0191365395425,0.0899621050554,0.402192881712
 01/01  06:00:00,0.881726164757,8.221973366,0.0,7.43006556617,0.198943515736,0.198943515736,0.198943515736,0.0875357858627,0.0191365395425,0.106595392246,0.44881493137
 01/01  07:00:00,1.16737434767,9.05849930578,0.0,7.66717454074,0.205292220548,0.205292220548,0.205292220548,0.201332295531,0.0440140383346,0.177474275597,0.518561517658
 01/01  08:00:00,1.60414345118,9.49900184459,0.0,7.93586634229,0.212486570473,0.212486570473,0.212486570473,0.411418216375,0.0899417408384,0.281086459277,0.551010464219
 01/01  09:00:00,1.51512215182,8.338638061,0.0,6.81588868582,0.182498639607,0.182498639607,0.182498639607,0.393911071919,0.0861144362557,0.36605048386,0.465847520178
 01/01  10:00:00,1.28737890472,7.82397320501,0.0,6.43652938853,0.172341115201,0.172341115201,0.172341115201,0.201332295531,0.0440140383346,0.45251754537,0.396473910288
 01/01  11:00:00,1.2750753367,7.56573198702,0.0,6.33851121896,0.169716632404,0.169716632404,0.169716632404,0.166318011612,0.0363594291692,0.476182943291,0.405798320219
 01/01  12:00:00,1.28038257387,6.83482061677,0.0,5.75565789382,0.154110459265,0.154110459265,0.154110459265,0.166318011612,0.0363594291692,0.496972028135,0.405922645685
 01/01  13:00:00,1.28471244543,7.72362489795,0.0,6.75373011351,0.180834314468,0.180834314468,0.180834314468,0.166318011612,0.0363594291692,0.481415945109,0.399084745068
 01/01  14:00:00,1.25722398056,7.78078452097,0.0,6.87729282811,0.184142764527,0.184142764527,0.184142764527,0.166318011612,0.0363594291692,0.43681890348,0.412884871767
 01/01  15:00:00,1.26541335608,8.05900363814,0.0,7.21678899376,0.193232934751,0.193232934751,0.193232934751,0.175071528259,0.0382730695827,0.402002089622,0.436133733863
 01/01  16:00:00,1.3479553406,7.89027581594,0.0,7.03894041134,0.188470954935,0.188470954935,0.188470954935,0.218839437491,0.0478413429173,0.411726405573,0.460377199685
 01/01  17:00:00,1.66933015672,7.86885768887,0.0,6.92744961287,0.185485736134,0.185485736134,0.185485736134,0.367650307143,0.0803734675038,0.470575105936,0.54454554
 01/01  18:00:00,2.28022232639,8.13095709441,0.0,7.01674042788,0.18787653989,0.18787653989,0.18787653989,0.682779079743,0.149264997504,0.578065905983,0.661535803274
 01/01  19:00:00,2.70438158912,7.82894036945,0.0,6.54677206065,0.175292914829,0.175292914829,0.175292914829,1.01541520914,0.221983855842,0.522761393651,0.718228215658
 01/01  20:00:00,2.67243500973,7.77827782376,0.0,6.45875147036,0.172936121941,0.172936121941,0.172936121941,1.07669026033,0.235379433759,0.425376441419,0.741352752288
 01/01  21:00:00,2.48279615531,8.14523335922,0.0,6.91003707883,0.185019507309,0.185019507309,0.185019507309,0.927879390674,0.202847309173,0.37951047539,0.766839472767
 01/01  22:00:00,2.27039702948,8.27937715491,0.0,7.16185159165,0.191761959855,0.191761959855,0.191761959855,0.779068523518,0.170315208342,0.359614732068,0.748936605699
 01/01  23:00:00,1.88042218419,8.69133744593,0.0,7.75912893412,0.207754342873,0.207754342873,0.207754342873,0.586489744634,0.128214810421,0.289154633287,0.648108652973
 01/01  24:00:00,1.47754777983,8.6203575466,0.0,7.89313543184,0.211342430158,0.211342430158,0.211342430158,0.402664591062,0.0880280766692,0.191618322082,0.563194359863
 01/02  01:00:00,1.07317317466,8.53999056735,0.0,8.04632600624,0.21544418016,0.21544418016,0.21544418016,0.210085920843,0.0459277025038,0.115167850971,0.465847520178
 01/02  02:00:00,0.929533395606,9.07893730067,0.0,8.67205822968,0.232198456059,0.232198456059,0.232198456059,0.122550102381,0.0267911558346,0.0983708244822,0.428922856849
 01/02  03:00:00,0.864316534833,8.95656477151,0.0,8.57292905999,0.229544225708,0.229544225708,0.229544225708,0.0875357858627,0.0191365395425,0.0834501454999,0.423949838219
 01/02  04:00:00,0.846041498913,8.82797642972,0.0,8.43810776993,0.225934321973,0.225934321973,0.225934321973,0.0875357858627,0.0191365395425,0.0747526356716,0.417982215863
 01/02  05:00:00,0.848101051851,9.10835060683,0.0,8.65307189113,0.231690087874,0.231690087874,0.231690087874,0.0875357858627,0.0191365395425,0.0868457568597,0.402192881712
 01/02  06:00:00,0.897938617419,8.96430982765,0.0,8.21406395804,0.219935443064,0.219935443064,0.219935443064,0.0875357858627,0.0191365395425,0.101815917579,0.44881493137
 01/02  07:00:00,1.1684346439,9.4701247427,0.0,8.16975118501,0.218748947631,0.218748947631,0.218748947631,0.201332295531,0.0440140383346,0.165077844744,0.518561517658
 01/02  08:00:00,1.58654880408,9.65407482987,0.0,8.20079568567,0.219580178803,0.219580178803,0.219580178803,0.411418216375,0.0899417408384,0.25639820385,0.551010464219
 01/02  09:00:00,1.48994866764,8.69701376012,0.0,7.28908419481,0.195168672914,0.195168672914,0.195168672914,0.393911071919,0.0861144362557,0.32820696637,0.465847520178
 01/02  10:00:00,1.25029781567,8.29603042488,0.0,7.0137421941,0.187796260764,0.187796260764,0.187796260764,0.201332295531,0.0440140383346,0.39998131075,0.396473910288
 01/02  11:00:00,1.22951748317,7.99285168687,0.0,6.85556703421,0.183561046131,0.183561046131,0.183561046131,0.166318011612,0.0363594291692,0.416780676038,0.405798320219
 01/02  12:00:00,1.22137469403,6.84469888529,0.0,5.83890595059,0.156339465314,0.156339465314,0.156339465314,0.166318011612,0.0363594291692,0.435735142253,0.405922645685
 01/02  13:00:00,1.21642552643,7.19115093455,0.0,6.28658633253,0.168326319039,0.168326319039,0.168326319039,0.166318011612,0.0363594291692,0.425637021538,0.399084745068
 01/02  14:00:00,1.18416870123,6.89148551553,0.0,6.04807963826,0.161940189622,0.161940189622,0.161940189622,0.166318011612,0.0363594291692,0.385966199058,0.412884871767
 01/02  15:00:00,1.19121236931,6.9365172762,0.0,6.1503470805,0.164678448702,0.164678448702,0.164678448702,0.175071528259,0.0382730695827,0.356355588907,0.436133733863
 01/02  16:00:00,1.28659950833,7.15784454379,0.0,6.36218805398,0.170350590847,0.170350590847,0.170350590847,0.218839437491,0.0478413429173,0.368490937387,0.460377199685
 01/02  17:00:00,1.6056413968,6.98712895378,0.0,6.11384974082,0.16370121519,0.16370121519,0.16370121519,0.367650307143,0.0803734675038,0.428670866964,0.54454554
 01/02  18:00:00,2.20921770526,6.93816135145,0.0,5.90524920126,0.158115837193,0.158115837193,0.158115837193,0.682779079743,0.149264997504,0.536821987543,0.661535803274
 01/02  19:00:00,2.63408567877,6.59230852875,0.0,5.41636403104,0.145025705795,0.145025705795,0.145025705795,1.01541520914,0.221983855842,0.482732692333,0.718228215658
 01/02  20:00:00,2.59513018905,6.26454801952,0.0,5.06372071236,0.135583514338,0.135583514338,0.135583514338,1.07669026033,0.235379433759,0.385424228339,0.741352752288
 01/02  21:00:00,2.39805171844,6.38491553679,0.0,5.26376030781,0.140939669011,0.140939669011,0.140939669011,0.927879390674,0.202847309173,0.338845876819,0.766839472767
 01/02  22:00:00,2.19076658399,6.7601534551,0.0,5.73931415491,0.153672847934,0.153672847934,0.153672847934,0.779068523518,0.170315208342,0.318073398495,0.748936605699
 01/02  23:00:00,1.80361616889,6.97989504722,0.0,6.12340548393,0.163957074726,0.163957074726,0.163957074726,0.586489744634,0.128214810421,0.256145886137,0.648108652973
 01/02  24:00:00,1.42318477158,7.21748283276,0.0,6.53969443581,0.17510340808,0.17510340808,0.17510340808,0.402664591062,0.0880280766692,0.173494335907,0.563194359863
 01/03  01:00:00,1.04294386786,7.4054628964,0.0,6.91733353494,0.185214873369,0.185214873369,0.185214873369,0.210085920843,0.0459277025038,0.115167850971,0.465847520178
 01/03  02:00:00,0.861321282053,6.52625911994,0.0,6.12449856568,0.163986342506,0.163986342506,0.163986342506,0.122550102381,0.0267911558346,0.0983708244822,0.428922856849
 01/03  03:00:00,0.807042481301,6.81169265557,0.0,6.43387983587,0.172270172177,0.172270172177,0.172270172177,0.0875357858627,0.0191365395425,0.0834501454999,0.423949838219
 01/03  04:00:00,0.794669662882,6.90290630437,0.0,6.51949228475,0.174562485942,0.174562485942,0.174562485942,0.0875357858627,0.0191365395425,0.0747526356716,0.417982215863
 01/03  05:00:00,0.807231123533,7.57532343383,0.0,7.12667759792,0.190820159556,0.190820159556,0.190820159556,0.0875357858627,0.0191365395425,0.0868457568597,0.402192881712
 01/03  06:00:00,0.875078488111,8.10414481964,0.0,7.36029268041,0.197075313757,0.197075313757,0.197075313757,0.0875357858627,0.0191365395425,0.101815917579,0.44881493137
 01/03  07:00:00,1.13649327389,8.27076510294,0.0,6.97681723808,0.186807577622,0.186807577622,0.186807577622,0.201332295531,0.0440140383346,0.165077844744,0.518561517658
 01/03  08:00:00,1.56492811847,8.84002693311,0.0,7.39331467224,0.197959493189,0.197959493189,0.197959493189,0.411418216375,0.0899417408384,0.25639820385,0.551010464219
 01/03  09:00:00,1.48074433937,8.3475388084,0.0,6.94532449877,0.185964344649,0.185964344649,0.185964344649,0.393911071919,0.0861144362557,0.32820696637,0.465847520178
 01/03  10:00:00,1.25109542132,8.32151874893,0.0,7.04353086188,0.188593866417,0.188593866417,0.188593866417,0.201332295531,0.0440140383346,0.39998131075,0.396473910288
 01/03  11:00:00,1.20861160591,7.20646461258,0.0,6.07478240704,0.162655168871,0.162655168871,0.162655168871,0.166318011612,0.0363594291692,0.416780676038,0.405798320219
 01/03  12:00:00,1.22793441575,7.08498823238,0.0,6.08389590297,0.16289918703,0.16289918703,0.16289918703,0.166318011612,0.0363594291692,0.435735142253,0.405922645685
 01/03  13:00:00,1.19290560574,6.30550939338,0.0,5.40817342124,0.144806398349,0.144806398349,0.144806398349,0.166318011612,0.0363594291692,0.425637021538,0.399084745068
 01/03  14:00:00,1.16405611252,6.135856641,0.0,5.29692244548,0.141827600914,0.141827600914,0.141827600914,0.166318011612,0.0363594291692,0.385966199058,0.412884871767
 01/03  15:00:00,1.17926902912,6.48495766521,0.0,5.70429182497,0.152735108504,0.152735108504,0.152735108504,0.175071528259,0.0382730695827,0.356355588907,0.436133733863
 01/03  16:00:00,1.26750709215,6.44042231317,0.0,5.64913187072,0.15125817467,0.15125817467,0.15125817467,0.218839437491,0.0478413429173,0.368490937387,0.460377199685
 01/03  17:00:00,1.59451872982,6.57004670184,0.0,5.69844467167,0.152578548212,0.152578548212,0.152578548212,0.367650307143,0.0803734675038,0.428670866964,0.54454554
 01/03  18:00:00,2.21736536418,7.24300440835,0.0,6.20954481877,0.166263496111,0.166263496111,0.166263496111,0.682779079743,0.149264997504,0.536821987543,0.661535803274
 01/03  19:00:00,2.6367232511,6.69334101568,0.0,5.51487106345,0.147663278126,0.147663278126,0.147663278126,1.01541520914,0.221983855842,0.482732692333,0.718228215658
 01/03  20:00:00,2.60822956414,6.75607386868,0.0,5.55295111245,0.148682889428,0.148682889428,0.148682889428,1.07669026033,0.235379433759,0.385424228339,0.741352752288
 01/03  21:00:00,2.41239821313,6.9231585042,0.0,5.79956764858,0.155286163693,0.155286163693,0.155286163693,0.927879390674,0.202847309173,0.338845876819,0.766839472767
 01/03  22:00:00,2.20330513788,7.23070004272,0.0,6.20759922162,0.166211401828,0.166211401828,0.166211401828,0.779068523518,0.170315208342,0.318073398495,0.748936605699
 01/03  23:00:00,1.81146819994,7.27292916566,0.0,6.41666010587,0.171809105771,0.171809105771,0.171809105771,0.586489744634,0.128214810421,0.256145886137,0.648108652973
 01/03  24:00:00,1.43045561332,7.48842627973,0.0,6.81124302408,0.18237424982,0.18237424982,0.18237424982,0.402664591062,0.0880280766692,0.173494335907,0.563194359863
 01/04  01:00:00,1.04838972027,7.60826438619,0.0,7.12072312664,0.190660725774,0.190660725774,0.190660725774,0.210085920843,0.0459277025038,0.115167850971,0.465847520178
 01/04  02:00:00,0.900669576276,7.99627851544,0.0,7.59406345656,0.203334636729,0.203334636729,0.203334636729,0.122550102381,0.0267911558346,0.0983708244822,0.428922856849
 01/04  03:00:00,0.839482208502,8.02531867041,0.0,7.64542623465,0.204709899378,0.204709899378,0.204709899378,0.0875357858627,0.0191365395425,0.0834501454999,0.423949838219
 01/04  04:00:00,0.834377258532,8.38936910416,0.0,8.00247622651,0.214270081592,0.214270081592,0.214270081592,0.0875357858627,0.0191365395425,0.0747526356716,0.417982215863
 01/04  05:00:00,0.837309624915,8.70353225322,0.0,8.25003784707,0.220898660938,0.220898660938,0.220898660938,0.0875357858627,0.0191365395425,0.0868457568597,0.402192881712
 01/04  06:00:00,0.900717453268,9.06839828714,0.0,8.31784684576,0.222714278913,0.222714278913,0.222714278913,0.0875357858627,0.0191365395425,0.101815917579,0.44881493137
 01/04  07:00:00,1.16386921235,9.30168742164,0.0,7.99924321126,0.214183516081,0.214183516081,0.214183516081,0.201332295531,0.0440140383346,0.165077844744,0.518561517658
 01/04  08:00:00,1.60039146461,10.1733053444,0.0,8.7177860231,0.233422839331,0.233422839331,0.233422839331,0.411418216375,0.0899417408384,0.25639820385,0.551010464219
 01/04  09:00:00,1.52578155848,10.0381254014,0.0,8.62735715826,0.231001563753,0.231001563753,0.231001563753,0.393911071919,0.0861144362557,0.32820696637,0.465847520178
 01/04  10:00:00,1.27776792978,9.32521322306,0.0,8.03968540317,0.215266374876,0.215266374876,0.215266374876,0.201332295531,0.0440140383346,0.39998131075,0.396473910288
 01/04  11:00:00,1.24895120782,8.72259390835,0.0,7.58137027457,0.202994770784,0.202994770784,0.202994770784,0.166318011612,0.0363594291692,0.416780676038,0.405798320219
 01/04  12:00:00,1.24683243104,7.79941905817,0.0,6.78969167701,0.18179720232,0.18179720232,0.18179720232,0.166318011612,0.0363594291692,0.435735142253,0.405922645685
 01/04  13:00:00,1.21055464908,6.97297479137,0.0,6.06732307347,0.16245544169,0.16245544169,0.16245544169,0.166318011612,0.0363594291692,0.425637021538,0.399084745068
 01/04  14:00:00,1.18412383323,6.89168565657,0.0,6.04640392567,0.161895321625,0.161895321625,0.161895321625,0.166318011612,0.0363594291692,0.385966199058,0.412884871767
 01/04  15:00:00,1.18874303406,6.84394130505,0.0,6.05812330158,0.162209113452,0.162209113452,0.162209113452,0.175071528259,0.0382730695827,0.356355588907,0.436133733863
 01/04  16:00:00,1.27528837592,6.73467672203,0.0,5.93974425092,0.159039458444,0.159039458444,0.159039458444,0.218839437491,0.0478413429173,0.368490937387,0.460377199685
 01/04  17:00:00,1.59768773567,6.68981669832,0.0,5.8167994776,0.155747554056,0.155747554056,0.155747554056,0.367650307143,0.0803734675038,0.428670866964,0.54454554
 01/04  18:00:00,2.21507921444,7.16004263364,0.0,6.12416258178,0.163977346378,0.163977346378,0.163977346378,0.682779079743,0.149264997504,0.536821987543,0.661535803274
 01/04  19:00:00,2.65053963005,7.21399270773,0.0,6.03087984671,0.161479657077,0.161479657077,0.161479657077,1.01541520914,0.221983855842,0.482732692333,0.718228215658
 01/04  20:00:00,2.63202782457,7.65309309336,0.0,6.44175934858,0.172481149852,0.172481149852,0.172481149852,1.07669026033,0.235379433759,0.385424228339,0.741352752288
 01/04  21:00:00,2.43903249755,7.92843007094,0.0,6.79429461339,0.181920448116,0.181920448116,0.181920448116,0.927879390674,0.202847309173,0.338845876819,0.766839472767
 01/04  22:00:00,2.22536555636,8.06563648767,0.0,7.03150320814,0.188271820306,0.188271820306,0.188271820306,0.779068523518,0.170315208342,0.318073398495,0.748936605699
 01/04  23:00:00,1.85300137585,8.83773193996,0.0,7.96782511391,0.213342281682,0.213342281682,0.213342281682,0.586489744634,0.128214810421,0.256145886137,0.648108652973
 01/04  24:00:00,1.47580399586,9.19656071688,0.0,8.50489689528,0.227722632358,0.227722632358,0.227722632358,0.402664591062,0.0880280766692,0.173494335907,0.563194359863
 01/05  01:00:00,1.11509743525,10.1161450044,0.0,9.61209709389,0.257368440752,0.257368440752,0.257368440752,0.210085920843,0.0459277025038,0.115167850971,0.465847520178
 01/05  02:00:00,0.961454877929,10.2836340369,0.0,9.86424941898,0.264119938381,0.264119938381,0.264119938381,0.122550102381,0.0267911558346,0.0983708244822,0.428922856849
 01/05  03:00:00,0.912380500863,10.7673341998,0.0,10.3680034943,0.277608191738,0.277608191738,0.277608191738,0.0875357858627,0.0191365395425,0.0834501454999,0.423949838219
 01/05  04:00:00,0.922604238481,11.7050251246,0.0,11.2975433882,0.302497061541,0.302497061541,0.302497061541,0.0875357858627,0.0191365395425,0.0747526356716,0.417982215863
 01/05  05:00:00,0.930564237339,12.2082466828,0.0,11.732875084,0.314153273362,0.314153273362,0.314153273362,0.0875357858627,0.0191365395425,0.0868457568597,0.402192881712
 01/05  06:00:00,1.01505468526,13.3607409607,0.0,12.5880696132,0.337051510902,0.337051510902,0.337051510902,0.0875357858627,0.0191365395425,0.101815917579,0.44881493137
 01/05  07:00:00,1.28461790584,13.8341960419,0.0,12.5089187659,0.334932209572,0.334932209572,0.334932209572,0.201332295531,0.0440140383346,0.165077844744,0.518561517658
 01/05  08:00:00,1.70520173276,14.1100840597,0.0,12.6321994256,0.338233107476,0.338233107476,0.338233107476,0.411418216375,0.0899417408384,0.25639820385,0.551010464219
 01/05  09:00:00,1.59700869781,12.7204541282,0.0,11.2875208405,0.302228703091,0.302228703091,0.302228703091,0.393911071919,0.0861144362557,0.32820696637,0.465847520178
 01/05  10:00:00,1.2818114121,9.49101938042,0.0,8.19069981864,0.219309857194,0.219309857194,0.219309857194,0.201332295531,0.0440140383346,0.39998131075,0.396473910288
 01/05  11:00:00,1.2951892624,10.4570443162,0.0,9.3082512734,0.249232825362,0.249232825362,0.249232825362,0.166318011612,0.0363594291692,0.416780676038,0.405798320219
 01/05  12:00:00,1.29115160488,9.46416256609,0.0,8.44490705928,0.226116376158,0.226116376158,0.226116376158,0.166318011612,0.0363594291692,0.435735142253,0.405922645685
 01/05  13:00:00,1.26920148485,9.17501933123,0.0,8.25764243834,0.221102277462,0.221102277462,0.221102277462,0.166318011612,0.0363594291692,0.425637021538,0.399084745068
 01/05  14:00:00,1.18928151686,7.09426488341,0.0,6.23903110135,0.167053005257,0.167053005257,0.167053005257,0.166318011612,0.0363594291692,0.385966199058,0.412884871767
 01/05  15:00:00,1.1509740341,5.43977725896,0.0,4.6475412824,0.124440113484,0.124440113484,0.124440113484,0.175071528259,0.0382730695827,0.356355588907,0.436133733863
 01/05  16:00:00,1.24398248909,5.57230918317,0.0,4.77054408391,0.127733571605,0.127733571605,0.127733571605,0.218839437491,0.0478413429173,0.368490937387,0.460377199685
 01/05  17:00:00,1.59807988376,6.71427030145,0.0,5.83144527308,0.156139702149,0.156139702149,0.156139702149,0.367650307143,0.0803734675038,0.428670866964,0.54454554
 01/05  18:00:00,2.22993748559,7.7283660593,0.0,6.67908355214,0.178835617522,0.178835617522,0.178835617522,0.682779079743,0.149264997504,0.536821987543,0.661535803274
 01/05  19:00:00,2.66901278191,7.91903321167,0.0,6.72080798577,0.179952808945,0.179952808945,0.179952808945,1.01541520914,0.221983855842,0.482732692333,0.718228215658
 01/05  20:00:00,2.6518462166,8.40657441088,0.0,7.18192899765,0.192299541886,0.192299541886,0.192299541886,1.07669026033,0.235379433759,0.385424228339,0.741352752288
 01/05  21:00:00,2.45798202972,8.64830599854,0.0,7.50201441994,0.200869980286,0.200869980286,0.200869980286,0.927879390674,0.202847309173,0.338845876819,0.766839472767
 01/05  22:00:00,2.25661503122,9.24460372419,0.0,8.19859652225,0.219521295163,0.219521295163,0.219521295163,0.779068523518,0.170315208342,0.318073398495,0.748936605699
 01/05  23:00:00,1.90260386579,10.7017492177,0.0,9.82035974486,0.262944771622,0.262944771622,0.262944771622,0.586489744634,0.128214810421,0.256145886137,0.648108652973
 01/05  24:00:00,1.53261780982,11.3327758136,0.0,10.6267572699,0.284536446322,0.284536446322,0.284536446322,0.402664591062,0.0880280766692,0.173494335907,0.563194359863
 01/06  01:00:00,1.17429936202,12.3420397284,0.0,11.823147783,0.316570367523,0.316570367523,0.316570367523,0.210085920843,0.0459277025038,0.115167850971,0.465847520178
 01/06  02:00:00,1.02899934926,12.8223589711,0.0,12.3868742394,0.331664409716,0.331664409716,0.331664409716,0.122550102381,0.0267911558346,0.0983708244822,0.428922856849
 01/06  03:00:00,0.990343433352,13.6934174597,0.0,13.2797329769,0.355571124228,0.355571124228,0.355571124228,0.0875357858627,0.0191365395425,0.0834501454999,0.423949838219
 01/06  04:00:00,0.987813577454,14.1545412296,0.0,13.7329565873,0.367706400514,0.367706400514,0.367706400514,0.0875357858627,0.0191365395425,0.0747526356716,0.417982215863
 01/06  05:00:00,0.977125829653,13.959071199,0.0,13.4718394452,0.360714865676,0.360714865676,0.360714865676,0.0875357858627,0.0191365395425,0.0868457568597,0.402192881712
 01/06  06:00:00,1.03857363802,14.2490883837,0.0,13.4664463747,0.360570463664,0.360570463664,0.360570463664,0.0875357858627,0.0191365395425,0.101815917579,0.44881493137
 01/06  07:00:00,1.33078588176,15.5675149082,0.0,14.233182494,0.381100185491,0.381100185491,0.381100185491,0.201332295531,0.0440140383346,0.165077844744,0.518561517658
 01/06  08:00:00,1.72003712025,14.6758600423,0.0,13.1862657462,0.353068494971,0.353068494971,0.353068494971,0.411418216375,0.0899417408384,0.25639820385,0.551010464219
 01/06  09:00:00,1.65229504027,14.7987911566,0.0,13.3523337991,0.357515045543,0.357515045543,0.357515045543,0.393911071919,0.0861144362557,0.32820696637,0.465847520178
 01/06  10:00:00,1.35890982802,12.3861679487,0.0,11.0701416704,0.296408273115,0.296408273115,0.296408273115,0.201332295531,0.0440140383346,0.39998131075,0.396473910288
 01/06  11:00:00,1.3387795316,12.0991700253,0.0,10.936243807,0.292823094564,0.292823094564,0.292823094564,0.166318011612,0.0363594291692,0.416780676038,0.405798320219
 01/06  12:00:00,1.30618183144,10.0305788215,0.0,9.00625015423,0.241146602721,0.241146602721,0.241146602721,0.166318011612,0.0363594291692,0.435735142253,0.405922645685
 01/06  13:00:00,1.26549474056,9.03605154576,0.0,8.11920438456,0.21739553317,0.21739553317,0.21739553317,0.166318011612,0.0363594291692,0.425637021538,0.399084745068
 01/06  14:00:00,1.20774898876,7.78477954292,0.0,6.92874710699,0.185520477152,0.185520477152,0.185520477152,0.166318011612,0.0363594291692,0.385966199058,0.412884871767
 01/06  15:00:00,1.2017195441,7.34263085682,0.0,6.54276498517,0.17518562349,0.17518562349,0.17518562349,0.175071528259,0.0382730695827,0.356355588907,0.436133733863
 01/06  16:00:00,1.2945968214,7.47106325604,0.0,6.66086861277,0.178347903915,0.178347903915,0.178347903915,0.218839437491,0.0478413429173,0.368490937387,0.460377199685
 01/06  17:00:00,1.63716322841,8.18406396831,0.0,7.29111492947,0.195223046794,0.195223046794,0.195223046794,0.367650307143,0.0803734675038,0.428670866964,0.54454554
 01/06  18:00:00,2.27213419294,9.31427833338,0.0,8.25502987602,0.221032324872,0.221032324872,0.221032324872,0.682779079743,0.149264997504,0.536821987543,0.661535803274
 01/06  19:00:00,2.70465058736,9.25628241224,0.0,8.05179497513,0.215590614386,0.215590614386,0.215590614386,1.01541520914,0.221983855842,0.482732692333,0.718228215658
 01/06  20:00:00,2.67852293413,9.40919503914,0.0,8.17824073763,0.218976259414,0.218976259414,0.218976259414,1.07669026033,0.235379433759,0.385424228339,0.741352752288
 01/06  21:00:00,2.48954359245,9.83251856277,0.0,8.68076347132,0.232431543016,0.232431543016,0.232431543016,0.927879390674,0.202847309173,0.338845876819,0.766839472767
 01/06  22:00:00,2.28874113028,10.4512513395,0.0,9.39842965842,0.251647394224,0.251647394224,0.251647394224,0.779068523518,0.170315208342,0.318073398495,0.748936605699
 01/06  23:00:00,1.91163418133,11.0444936968,0.0,10.157620481,0.271975087165,0.271975087165,0.271975087165,0.586489744634,0.128214810421,0.256145886137,0.648108652973
 01/06  24:00:00,1.54437219635,11.7742388542,0.0,11.0657555567,0.29629083285,0.29629083285,0.29629083285,0.402664591062,0.0880280766692,0.173494335907,0.563194359863
 01/07  01:00:00,1.18379436582,12.4285121268,0.0,11.8913335793,0.318396074434,0.318396074434,0.318396074434,0.210085920843,0.0459277025038,0.122837147866,0.465847520178
 01/07  02:00:00,1.03919372105,13.0395247452,0.0,12.5956291138,0.337253920103,0.337253920103,0.337253920103,0.122550102381,0.0267911558346,0.102975685881,0.428922856849
 01/07  03:00:00,0.982832514028,13.3064759994,0.0,12.8854406195,0.345013760083,0.345013760083,0.345013760083,0.0875357858627,0.0191365395425,0.0864965903205,0.423949838219
 01/07  04:00:00,0.97910610462,13.7762979316,0.0,13.3482595709,0.357405956158,0.357405956158,0.357405956158,0.0875357858627,0.0191365395425,0.0763456071944,0.417982215863
 01/07  05:00:00,0.976631115559,13.8389601037,0.0,13.3369748859,0.357103803387,0.357103803387,0.357103803387,0.0875357858627,0.0191365395425,0.0899621050554,0.402192881712
 01/07  06:00:00,1.0491171259,14.5063542008,0.0,13.6817185134,0.366334476879,0.366334476879,0.366334476879,0.0875357858627,0.0191365395425,0.106595392246,0.44881493137
 01/07  07:00:00,1.31916736308,14.7641546695,0.0,13.336281437,0.357085235964,0.357085235964,0.357085235964,0.201332295531,0.0440140383346,0.177474275597,0.518561517658
 01/07  08:00:00,1.75429971306,15.1470082936,0.0,13.5438443997,0.362642832348,0.362642832348,0.362642832348,0.411418216375,0.0899417408384,0.281086459277,0.551010464219
 01/07  09:00:00,1.71228716338,15.7445909868,0.0,14.1795313652,0.379663651168,0.379663651168,0.379663651168,0.393911071919,0.0861144362557,0.36605048386,0.465847520178
 01/07  10:00:00,1.43834590006,13.5037929734,0.0,12.074786406,0.323308110537,0.323308110537,0.323308110537,0.201332295531,0.0440140383346,0.45251754537,0.396473910288
 01/07  11:00:00,1.42450042906,13.1844570507,0.0,11.9191818399,0.319141724768,0.319141724768,0.319141724768,0.166318011612,0.0363594291692,0.476182943291,0.405798320219
 01/07  12:00:00,1.38370734952,10.7237795278,0.0,9.6145916968,0.257435234924,0.257435234924,0.257435234924,0.166318011612,0.0363594291692,0.496972028135,0.405922645685
 01/07  13:00:00,1.32668015356,9.30921380105,0.0,8.32112386302,0.222802022599,0.222802022599,0.222802022599,0.166318011612,0.0363594291692,0.481415945109,0.399084745068
 01/07  14:00:00,1.24413615861,7.30365337438,0.0,6.3884939103,0.171054942578,0.171054942578,0.171054942578,0.166318011612,0.0363594291692,0.43681890348,0.412884871767
 01/07  15:00:00,1.22046130237,6.39037422358,0.0,5.53793705849,0.148280881041,0.148280881041,0.148280881041,0.175071528259,0.0382730695827,0.402002089622,0.436133733863
 01/07  16:00:00,1.31530656319,6.68205725188,0.0,5.8195864859,0.15582217752,0.15582217752,0.15582217752,0.218839437491,0.0478413429173,0.411726405573,0.460377199685
