Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/31  16:00:00,20.6080052248,2.1090716754,0.0,0.0,3.71167865564,13.077,40.1320007609,17.7381047377,19.50715,2.88674602317
 01/31  17:00:00,20.5266985395,2.1090716754,0.0,0.0,3.71167865564,13.077,43.1145009163,17.7196527757,22.50825,2.88659814056
 01/31  18:00:00,28.0623167238,2.1090716754,0.0,0.0,3.71167865564,18.077,43.5810327147,14.6092586083,25.50935,3.46242410637
 01/31  19:00:00,28.0623572663,2.1090716754,0.0,0.0,3.71167865564,18.077,45.7893812012,15.0903527475,25.50935,5.1896784537
 01/31  20:00:00,28.0613140989,2.1090716754,0.0,0.0,3.71167865564,18.077,46.2911266906,15.5901759518,25.50935,5.19160073884
 01/31  21:00:00,23.0549390159,2.1090716754,0.0,0.0,3.71167865564,13.077,43.6694381627,16.5484762587,22.50825,4.61271190401
 01/31  22:00:00,23.0202930717,2.1090716754,0.0,0.0,3.71167865564,13.077,41.8048429101,16.1826055632,21.0077,4.61453734685
 01/31  23:00:00,23.0276995817,2.1090716754,0.0,0.0,3.71167865564,13.077,38.2155869984,16.1712554276,18.0066,4.03773157082
 01/31  24:00:00,24.2024672467,2.1090716754,0.0,0.0,3.71167865564,13.077,22.4974944922,17.1839842989,3.0011,2.31241019332
 02/01  01:00:00,13.7590106345,2.1090716754,0.0,0.0,1.85583932782,5.577,27.0046810241,21.6924155164,3.0011,2.31116550767
 02/01  02:00:00,9.60138874559,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 02/01  03:00:00,9.63631920792,0.0,0.0,0.0,0.618613109274,5.0,3.59316783992,0.0,3.0011,0.592067839924
 02/01  04:00:00,9.65801926789,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 02/01  05:00:00,9.80669503984,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 02/01  06:00:00,13.741431006,2.1090716754,0.0,0.0,1.85583932782,5.577,24.3561273232,19.2623906544,4.50165,0.592086668792
 02/01  07:00:00,28.2205013036,2.1090716754,0.0,0.0,3.71167865564,18.077,26.2936759488,11.0510916596,13.50495,1.73763428917
 02/01  08:00:00,26.9073533696,2.1090716754,0.0,0.0,3.71167865564,18.077,33.3747708167,7.17558062697,21.0077,5.19149018973
 02/01  09:00:00,20.6320650007,2.1090716754,0.0,0.0,3.71167865564,13.077,29.3125776506,9.69254247289,15.0055,4.61453517772
 02/01  10:00:00,20.6527165909,2.1090716754,0.0,0.0,3.71167865564,13.077,27.0809860146,8.03739511201,15.0055,4.03809090254
 02/01  11:00:00,25.6267987448,2.1090716754,0.0,0.0,3.71167865564,18.077,46.8448379865,10.370351815,33.0121,3.4623861715
 02/01  12:00:00,26.7438728206,2.1090716754,0.0,0.0,3.71167865564,18.077,53.0474839653,8.49430152475,40.51485,4.03833244056
 02/01  13:00:00,25.8692973054,2.1090716754,0.0,0.0,3.71167865564,18.077,42.1847063589,2.13486399369,36.0132,4.03664236524
 02/01  14:00:00,25.6967657255,2.1090716754,0.0,0.0,3.71167865564,18.077,34.758176956,0.359457875178,31.51155,2.88716908082
 02/01  15:00:00,20.7144177834,2.1090716754,0.0,0.0,3.71167865564,13.077,25.5980901138,1.70411866858,21.0077,2.88627144517
 02/01  16:00:00,20.6947705516,2.1090716754,0.0,0.0,3.71167865564,13.077,25.5353359118,3.14156533512,19.50715,2.88662057666
 02/01  17:00:00,20.5990957233,2.1090716754,0.0,0.0,3.71167865564,13.077,29.6787707863,4.2837450327,22.50825,2.88677575356
 02/01  18:00:00,28.1073249059,2.1090716754,0.0,0.0,3.71167865564,18.077,33.5063223862,4.5340452568,25.50935,3.46292712939
 02/01  19:00:00,28.0994408624,2.1090716754,0.0,0.0,3.71167865564,18.077,36.0553983575,5.5579208929,25.50935,4.98812746456
 02/01  20:00:00,28.2335177071,2.1090716754,0.0,0.0,3.71167865564,18.077,39.1458697437,8.2428199406,25.50935,5.3936998031
 02/01  21:00:00,23.2101515915,2.1090716754,0.0,0.0,3.71167865564,13.077,38.1536758736,11.6069514636,22.50825,4.03847441001
 02/01  22:00:00,23.1358102163,2.1090716754,0.0,0.0,3.71167865564,13.077,38.7445125426,12.5480030336,21.0077,5.18880950904
 02/01  23:00:00,23.0257196263,2.1090716754,0.0,0.0,3.71167865564,13.077,36.8717341552,14.8276389062,18.0066,4.03749524907
 02/01  24:00:00,24.1932831675,2.1090716754,0.0,0.0,3.71167865564,13.077,21.6720989029,16.3591953194,3.0011,2.31180358355
 02/02  01:00:00,13.7215386643,2.1090716754,0.0,0.0,1.85583932782,5.577,31.2919324192,26.5524010164,3.0011,1.73843140282
 02/02  02:00:00,9.55478715364,0.0,0.0,0.0,0.618613109274,5.0,3.59317145843,0.0,3.0011,0.592071458428
 02/02  03:00:00,9.58757370525,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 02/02  04:00:00,9.59763856898,0.0,0.0,0.0,0.618613109274,5.0,3.59317736279,0.0,3.0011,0.592077362793
 02/02  05:00:00,9.74289852336,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 02/02  06:00:00,13.6799050123,2.1090716754,0.0,0.0,1.85583932782,5.577,34.3690429882,29.2753097322,4.50165,0.592083255996
 02/02  07:00:00,28.1611684951,2.1090716754,0.0,0.0,3.71167865564,18.077,35.977643765,21.3075377822,13.50495,1.16515598277
 02/02  08:00:00,26.8518175415,2.1090716754,0.0,0.0,3.71167865564,18.077,44.2548969623,18.056072047,21.0077,5.19112491527
 02/02  09:00:00,20.5867712305,2.1090716754,0.0,0.0,3.71167865564,13.077,40.1850200858,19.9906869539,15.0055,5.18883313189
 02/02  10:00:00,20.6137466921,2.1090716754,0.0,0.0,3.71167865564,13.077,35.575642097,16.5324065789,15.0055,4.03773551807
 02/02  11:00:00,25.6244607786,2.1090716754,0.0,0.0,3.71167865564,18.077,47.1843705285,10.7091240531,33.0121,3.46314647532
 02/02  12:00:00,26.7583227477,2.1090716754,0.0,0.0,3.71167865564,18.077,49.4604321125,4.90731604857,40.51485,4.03826606389
 02/02  13:00:00,25.9037407229,2.1090716754,0.0,0.0,3.71167865564,18.077,40.1767225695,0.701220881183,36.0132,3.46230168832
 02/02  14:00:00,25.7058713844,2.1090716754,0.0,0.0,3.71167865564,18.077,36.1725098015,1.19992179033,31.51155,3.46103801118
 02/02  15:00:00,20.692124631,2.1090716754,0.0,0.0,3.71167865564,13.077,29.2729396156,5.3788471879,21.0077,2.88639242769
 02/02  16:00:00,20.6712707295,2.1090716754,0.0,0.0,3.71167865564,13.077,29.2806274531,6.88692654474,19.50715,2.88655090838
 02/02  17:00:00,20.591075706,2.1090716754,0.0,0.0,3.71167865564,13.077,31.3104900943,6.48887720964,22.50825,2.31336288461
 02/02  18:00:00,28.1202381874,2.1090716754,0.0,0.0,3.71167865564,18.077,33.5505170263,4.00490914572,25.50935,4.0362578806
 02/02  19:00:00,28.1240236075,2.1090716754,0.0,0.0,3.71167865564,18.077,33.7091629361,3.58523945382,25.50935,4.61457348231
 02/02  20:00:00,28.2593940759,2.1090716754,0.0,0.0,3.71167865564,18.077,34.7358491004,4.03440609789,25.50935,5.19209300255
 02/02  21:00:00,23.2260283567,2.1090716754,0.0,0.0,3.71167865564,13.077,34.8175212147,7.69516279562,22.50825,4.61410841909
 02/02  22:00:00,23.1572292552,2.1090716754,0.0,0.0,3.71167865564,13.077,35.4545050766,9.25626863129,21.0077,5.19053644528
 02/02  23:00:00,23.053805805,2.1090716754,0.0,0.0,3.71167865564,13.077,32.1372348156,10.0933197358,18.0066,4.03731507984
 02/02  24:00:00,24.2116351567,2.1090716754,0.0,0.0,3.71167865564,13.077,17.1241770082,11.8118495833,3.0011,2.31122742491
 02/03  01:00:00,13.7610239315,2.1090716754,0.0,0.0,1.85583932782,5.577,23.693082783,18.9535794318,3.0011,1.73840335117
 02/03  02:00:00,9.59986713162,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 02/03  03:00:00,9.63060111393,0.0,0.0,0.0,0.618613109274,5.0,3.59318761811,0.0,3.0011,0.592087618114
 02/03  04:00:00,9.63772337313,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 02/03  05:00:00,10.2995254985,0.0,0.0,0.0,0.618613109274,5.0,3.59319349683,0.0,3.0011,0.592093496827
 02/03  06:00:00,14.2298493565,2.1090716754,0.0,0.0,1.85583932782,5.577,27.9044983834,23.3828483834,4.50165,0.02
 02/03  07:00:00,28.4125993197,2.1090716754,0.0,0.0,3.71167865564,18.077,33.1044649704,17.8616577596,13.50495,1.73785721084
 02/03  08:00:00,26.8770816061,2.1090716754,0.0,0.0,3.71167865564,18.077,39.569392556,13.3707620512,21.0077,5.19093050482
 02/03  09:00:00,20.6132146047,2.1090716754,0.0,0.0,3.71167865564,13.077,33.9092797394,13.7135730133,15.0055,5.19020672615
 02/03  10:00:00,20.6295344,2.1090716754,0.0,0.0,3.71167865564,13.077,31.4106557504,12.3669613257,15.0055,4.03819442473
 02/03  11:00:00,25.6417075361,2.1090716754,0.0,0.0,3.71167865564,18.077,43.1902575089,6.71492970248,33.0121,3.4632278064
 02/03  12:00:00,26.7674990756,2.1090716754,0.0,0.0,3.71167865564,18.077,47.4099367747,2.8572535448,40.51485,4.03783322985
 02/03  13:00:00,25.8744259736,2.1090716754,0.0,0.0,3.71167865564,18.077,40.6123229043,1.13691874821,36.0132,3.46220415606
 02/03  14:00:00,25.6757370912,2.1090716754,0.0,0.0,3.71167865564,18.077,35.8966616831,0.924063924316,31.51155,3.46104775883
 02/03  15:00:00,20.6791358493,2.1090716754,0.0,0.0,3.71167865564,13.077,27.7172738836,3.82309191331,21.0077,2.88648197033
 02/03  16:00:00,20.646758157,2.1090716754,0.0,0.0,3.71167865564,13.077,28.9589112925,7.13828606981,19.50715,2.31347522266
