Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,16.7597546739,1.04787593054,0.0,0.0,2.55330491699,7.80157382632,32.9815111203,31.1560927864,1.82541833399
 01/01  02:00:00,16.3953973245,1.27224319702,0.0,0.0,2.55330491699,7.21284921042,39.7424482217,38.6872390547,1.05520916699
 01/01  03:00:00,16.1814029399,1.35261112043,0.0,0.0,2.55330491699,6.91848690247,41.4769125703,40.9993602786,0.477552291749
 01/01  04:00:00,16.1335161677,1.45190550218,0.0,0.0,2.55330491699,6.7713057485,44.5074151393,44.0298628475,0.477552291749
 01/01  05:00:00,18.2738540243,1.51574991101,0.0,0.0,3.82705111198,7.57405300124,47.006237507,45.95102834,1.05520916699
 01/01  06:00:00,22.819469206,1.52275263083,0.0,0.0,6.02426329834,9.91545327661,51.6172044626,46.1332925854,5.48391187721
 01/01  07:00:00,28.0602825503,1.44531489498,0.0,0.0,6.51253267309,14.7454349813,61.9597825358,43.5748671114,18.3849154244
 01/01  08:00:00,27.1380227866,1.36878519173,0.0,0.0,6.01364874671,17.9699221805,60.6448710578,41.104641883,19.5402291749
 01/01  09:00:00,23.0504493896,1.26551321659,0.0,0.0,3.66783283761,18.1171033345,56.7530091201,37.9829891123,18.7700200079
 01/01  10:00:00,20.0939013595,1.13259702695,0.0,0.0,3.10526160149,15.8560427302,50.2265971431,33.7672046362,16.4593925069
 01/01  11:00:00,17.0747983813,1.02686727808,0.00325347384252,0.0,3.10526160149,12.9394160272,45.3788210448,30.4598468719,14.9189741729
 01/01  12:00:00,17.1857589646,0.906416972883,0.0874832085018,0.0,3.10526160149,13.0865971812,37.745219021,25.7145292243,12.0306897967
 01/01  13:00:00,17.0100951573,0.804054731771,0.161362796366,0.0,3.10526160149,12.9394160272,32.2518800203,21.7616085576,10.4902714627
 01/01  14:00:00,16.5308906229,0.754542794961,0.173213660747,0.0,3.10526160149,12.4978725653,29.637617187,20.3026594748,9.33495771219
 01/01  15:00:00,16.2930735524,0.710233098768,0.126887440436,0.0,3.10526160149,12.3506914113,27.7782519898,19.5986080281,8.1796439617
 01/01  16:00:00,17.5757921056,0.670797536207,0.0840321028739,0.0,4.02872759285,12.7922348732,28.1704402404,18.8354825282,9.33495771219
 01/01  17:00:00,27.6561681147,0.667544363239,0.0388078975298,0.0,6.50191812146,17.7693977319,30.0407902254,19.1654141793,10.8753760462
 01/01  18:00:00,37.5088566568,0.604908854952,0.0449914724232,0.0,8.38069375907,23.1212625696,31.3926247372,17.0513074396,14.3413172977
 01/01  19:00:00,39.7304713054,0.544507863087,0.0661076167071,0.0,10.6415932552,23.1212625696,31.7004648134,14.855967723,16.8444970904
 01/01  20:00:00,38.7694705209,0.572654765191,0.0462379083169,0.0,12.3080778603,20.4854999863,31.9458317751,15.8715438517,16.0742879234
 01/01  21:00:00,38.3292267558,0.583775376373,0.0349944252671,0.0,12.456681583,19.8967753704,30.9569295665,16.2305076854,14.7264218812
 01/01  22:00:00,32.8641693579,0.601490748765,0.0157226769909,0.0,9.18739968257,17.702556249,28.8869997846,16.8563099879,12.0306897967
 01/01  23:00:00,25.9993934159,0.687750045395,0.0,0.0,5.91811778209,14.0365255879,30.0373649171,19.5470934544,10.4902714627
 01/01  24:00:00,20.1759663147,0.760832015608,0.0,0.0,3.54045821811,10.5176760807,27.5040485595,21.6350320988,5.86901646071
 01/02  01:00:00,16.536558183,0.824679439572,0.0,0.0,2.55330491699,7.80157382632,25.3070518736,23.4801098311,1.82694204245
 01/02  02:00:00,15.9801294361,0.856975308625,0.0,0.0,2.55330491699,7.21284921042,25.4685602075,24.412325446,1.05623476153
 01/02  03:00:00,15.6963737967,0.867581977217,0.0,0.0,2.55330491699,6.91848690247,25.1349626183,24.6571332715,0.477829346776
 01/02  04:00:00,15.5718500766,0.890239411086,0.0,0.0,2.55330491699,6.7713057485,25.8324192603,25.3545826501,0.477836610153
 01/02  05:00:00,17.656515245,0.898411131721,0.0,0.0,3.82705111198,7.57405300124,26.7001848321,25.6437742839,1.05641054819
 01/02  06:00:00,22.1596339554,0.862917380166,0.0,0.0,6.02426329834,9.91545327661,30.0970891998,24.6035830551,5.49350614471
 01/02  07:00:00,27.4113741448,0.796406489508,0.0,0.0,6.51253267309,14.7454349813,41.0067570179,22.5849254001,18.4218316179
 01/02  08:00:00,26.7443659261,0.781598968843,0.0,0.0,6.01364874671,18.163451543,41.776625561,22.196872832,19.5797527291
 01/02  09:00:00,24.2173989398,0.986049198027,0.0,0.0,4.35151303671,18.8798367041,40.577617433,21.7696542291,18.8079632039
 01/02  10:00:00,21.3157120274,0.907994126187,0.0,0.0,3.78894180059,16.6187760998,35.7428581233,19.250265319,16.4925928043
 01/02  11:00:00,18.3900687851,0.839633050998,0.0593445360336,0.0,3.78894180059,13.7021493968,31.6411499459,16.6921374086,14.9490125373
 01/02  12:00:00,18.5903582059,0.778778293222,0.173307560768,0.0,3.78894180059,13.8493305508,25.9249354718,13.8701359353,12.0547995365
 01/02  13:00:00,18.2906405858,0.715456495474,0.247352956528,0.0,3.69398621738,13.6338449159,21.9116960929,11.4004768235,10.5112192694
