Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 10/26  16:00:00,1.24850241811,0.0276821008206,0.0,0.0,0.0,0.0,0.0,0.0,0.130009243065,0.0280074564094,0.357691996357,0.40189321728,0.314256505003
 10/26  17:00:00,1.60451978846,0.033629328417,0.0,0.0,0.0,0.0,0.0,0.0,0.213215225546,0.0459322319439,0.448631948385,0.488236029486,0.391860353099
 10/26  18:00:00,1.91717060894,0.0365113005573,0.0,0.0,0.0,0.0,0.0,0.0,0.390027808862,0.0840223520663,0.402558890565,0.530076967175,0.46384059027
 10/26  19:00:00,2.10598122425,0.037686841825,0.0,0.0,0.0,0.0,0.0,0.0,0.613643812092,0.132195170226,0.320359612211,0.547143665443,0.475994964278
 10/26  20:00:00,2.11898281611,0.0389824652652,0.0,0.0,0.0,0.0,0.0,0.0,0.676048239204,0.145638756167,0.281112667479,0.565953736115,0.433585417146
 10/26  21:00:00,1.90413155316,0.0380723687999,0.0,0.0,0.0,0.0,0.0,0.0,0.566840471842,0.122112489351,0.263644908961,0.552740808423,0.382148874584
 10/26  22:00:00,1.53338580842,0.325235582165,0.0,0.292288826097,0.0,0.00729822866828,0.00729822866828,0.00729822866828,0.426430451092,0.0918644467258,0.211086728929,0.478326333717,0.30173561929
 10/26  23:00:00,1.16614987346,0.73689493469,0.0,0.708264816718,0.0,0.017891497409,0.017891497409,0.017891497409,0.296421128362,0.0638569903163,0.140854588134,0.415656683625,0.214824985613
 10/26  24:00:00,0.789338381707,1.30649022111,0.0,1.28280875267,0.0,0.0326371876751,0.0326371876751,0.0326371876751,0.150810798435,0.0324886460026,0.0911840680538,0.343811389303,0.121762292238
 10/27  01:00:00,0.650631646614,1.88738729718,0.0,1.86558290269,0.0,0.0474322357459,0.0474322357459,0.0474322357459,0.0936066805,0.02016536175,0.0769469663719,0.31655972594,0.0792766763062
 10/27  02:00:00,0.595582837034,2.3055751668,0.0,2.28402357689,0.0,0.0577880831916,0.0577880831916,0.0577880831916,0.0624044510112,0.0134435773603,0.0643753113384,0.312889468248,0.0680379458845
 10/27  03:00:00,0.595082389188,2.62934540016,0.0,2.60809717574,0.0,0.0656457555739,0.0656457555739,0.0656457555739,0.0624044510112,0.0134435773603,0.0571309948506,0.308485159017,0.0713284513744
 10/27  04:00:00,0.63476527504,2.92753948066,0.0,2.90709391076,0.0,0.0729104530086,0.0729104530086,0.0729104530086,0.0624044510112,0.0134435773603,0.067543792236,0.296832090845,0.104986910579
 10/27  05:00:00,0.836988581729,2.93256384808,0.0,2.90974823531,0.0,0.0726958164749,0.0726958164749,0.0726958164749,0.0676048239204,0.0145638756167,0.0803165119766,0.331240756708,0.253922797032
 10/27  06:00:00,1.3158125678,3.24300766288,0.0,3.21664646596,0.0,0.0803412510572,0.0803412510572,0.0803412510572,0.14041002075,0.030248042625,0.134040371138,0.382716120839,0.531412761393
 10/27  07:00:00,1.66996715496,2.7056196344,0.0,2.67760888763,0.0,0.0666114951238,0.0666114951238,0.0666114951238,0.286020430342,0.0616163869388,0.211649190125,0.40666455228,0.605761100149
 10/27  08:00:00,1.58307798733,2.26830833159,0.0,2.24462686315,0.0,0.0556876938057,0.0556876938057,0.0556876938057,0.254818176954,0.0548946111301,0.272982226561,0.343811389303,0.58423988958
 10/27  09:00:00,1.35561941727,1.56726238363,0.0,1.54710753899,0.0,0.0383570628946,0.0383570628946,0.0383570628946,0.124808933888,0.0268871547207,0.334361307064,0.292611294499,0.521949664206
 10/27  10:00:00,1.26616889265,1.27936234585,0.0,1.25873349263,0.0,0.031493794819,0.031493794819,0.031493794819,0.0988070693423,0.0212856634388,0.34911988098,0.299493027672,0.449325456393
 10/27  11:00:00,1.18846039697,0.0890144900249,0.0,0.0683793166962,0.0,0.00168431801531,0.00168431801531,0.00168431801531,0.0988070693423,0.0212856634388,0.365248706228,0.299584784114,0.385205855834
 10/27  12:00:00,1.12203897538,0.0202875670398,0.0,0.0,0.0,0.0,0.0,0.0,0.0988070693423,0.0212856634388,0.356106137108,0.294538179787,0.334657925703
 10/27  13:00:00,1.0687437629,0.0209890997318,0.0,0.0,0.0,0.0,0.0,0.0,0.0988070693423,0.0212856634388,0.322279448206,0.304723144883,0.30500443703
 10/27  14:00:00,1.03093771359,0.0221709611139,0.0,0.0,0.0,0.0,0.0,0.0,0.0988070693423,0.0212856634388,0.297038680158,0.321881599593,0.275280701057
 10/27  15:00:00,1.06936240917,0.0234033834107,0.0,0.0,0.0,0.0,0.0,0.0,0.104007458185,0.0224059651276,0.307123779051,0.339774105842,0.279407100961
 10/27  16:00:00,1.24935097523,0.0276821008206,0.0,0.0,0.0,0.0,0.0,0.0,0.130009243065,0.0280074564094,0.357691996357,0.40189321728,0.315105062121
 10/27  17:00:00,1.60542141481,0.033629328417,0.0,0.0,0.0,0.0,0.0,0.0,0.213215225546,0.0459322319439,0.448631948385,0.488236029486,0.392761979454
 10/27  18:00:00,1.91835764991,0.0365113005573,0.0,0.0,0.0,0.0,0.0,0.0,0.390027808862,0.0840223520663,0.402558890565,0.530076967175,0.465027631245
 10/27  19:00:00,2.10741926641,0.037686841825,0.0,0.0,0.0,0.0,0.0,0.0,0.613643812092,0.132195170226,0.320359612211,0.547143665443,0.477433006441
 10/27  20:00:00,2.12017670703,0.0389824652652,0.0,0.0,0.0,0.0,0.0,0.0,0.676048239204,0.145638756167,0.281112667479,0.565953736115,0.434779308065
 10/27  21:00:00,1.90501303838,0.0380723687999,0.0,0.0,0.0,0.0,0.0,0.0,0.566840471842,0.122112489351,0.263644908961,0.552740808423,0.383030359798
 10/27  22:00:00,1.52679274935,0.032946756068,0.0,0.0,0.0,0.0,0.0,0.0,0.426430451092,0.0918644467258,0.211086728929,0.478326333717,0.302440788891
 10/27  23:00:00,1.14879997009,0.028630117972,0.0,0.0,0.0,0.0,0.0,0.0,0.296421128362,0.0638569903163,0.140854588134,0.415656683625,0.215366579655
 10/27  24:00:00,0.757019864983,0.0262136584042,0.0,0.00253218996239,0.0,6.20549314286e-05,6.20549314286e-05,6.20549314286e-05,0.150810798435,0.0324886460026,0.0911840680538,0.343811389303,0.122018908258
 10/28  01:00:00,0.623995364725,0.518060102515,0.0,0.496255708033,0.0,0.0123996170301,0.0123996170301,0.0123996170301,0.0936066805,0.02016536175,0.0808939904472,0.31655972594,0.0837259890583
 10/28  02:00:00,0.566579905691,0.9247569971,0.0,0.903205407192,0.0,0.0228713384902,0.0228713384902,0.0228713384902,0.0624044510112,0.0134435773603,0.0669865497656,0.312889468248,0.0713405208163
 10/28  03:00:00,0.569018946943,1.38335069056,0.0,1.36210246614,0.0,0.034657906313,0.034657906313,0.034657906313,0.0624044510112,0.0134435773603,0.0584963990226,0.308485159017,0.0748874542186
 10/28  04:00:00,0.618480690677,1.85582583414,0.0,1.83538026424,0.0,0.0466809559969,0.0466809559969,0.0466809559969,0.0624044510112,0.0134435773603,0.0702149478515,0.296832090845,0.112260667612
 10/28  05:00:00,0.842779977915,2.12055919137,0.0,2.0977435786,0.0,0.0530933912995,0.0530933912995,0.0530933912995,0.0676048239204,0.0145638756167,0.0844132045768,0.331240756708,0.275219925793
 10/28  06:00:00,1.36168999556,2.66729732456,0.0,2.64093612763,0.0,0.066708031057,0.066708031057,0.066708031057,0.14041002075,0.030248042625,0.144665883356,0.382716120839,0.580297896931
 10/28  07:00:00,1.75415140092,2.82976276413,0.0,2.80175201736,0.0,0.0707532182527,0.0707532182527,0.0707532182527,0.286020430342,0.0616163869388,0.232810552045,0.40666455228,0.664642261064
 10/28  08:00:00,1.67358690441,2.15447163301,0.0,2.13079016457,0.0,0.0528733407786,0.0528733407786,0.0528733407786,0.254818176954,0.0548946111301,0.305419527453,0.343811389303,0.645125858792
 10/28  09:00:00,1.45231703254,1.41334662884,0.0,1.3931917842,0.0,0.0343716619842,0.0343716619842,0.0343716619842,0.124808933888,0.0268871547207,0.379392365529,0.292611294499,0.577601621922
 10/28  10:00:00,1.35966969806,1.08638424731,0.0,1.06575539409,0.0,0.0264926887161,0.0264926887161,0.0264926887161,0.0988070693423,0.0212856634388,0.40003611027,0.299493027672,0.496911138622
 10/28  11:00:00,1.27861543979,0.0206351733286,0.0,0.0,0.0,0.0,0.0,0.0,0.0988070693423,0.0212856634388,0.417737465747,0.299584784114,0.42455645715
 10/28  12:00:00,1.20381609181,0.0202875670398,0.0,0.0,0.0,0.0,0.0,0.0,0.0988070693423,0.0212856634388,0.403916643199,0.294538179787,0.368624536038
 10/28  13:00:00,1.14194010621,0.0209890997318,0.0,0.0,0.0,0.0,0.0,0.0,0.0988070693423,0.0212856634388,0.365867480721,0.304723144883,0.334612747829
 10/28  14:00:00,1.09691711023,0.0221709611139,0.0,0.0,0.0,0.0,0.0,0.0,0.0988070693423,0.0212856634388,0.336164252333,0.321881599593,0.302134525523
