Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 07/26  11:00:00,0.591798643444,0.0989078658837,0.0,0.0,0.0700485152171,0.0136551478343,0.0837036630514,0.0136551478343,0.0196678983622,0.00353353752684,0.0658751874616,0.208026800384,0.200461556659
 07/26  12:00:00,0.606220582375,0.110752586766,0.0,0.0,0.106658430474,0.0200968571708,0.126755287644,0.0200968571708,0.0196678983622,0.00353353752684,0.067611310683,0.204522520438,0.173600027721
 07/26  13:00:00,0.638630321697,0.0931017160101,0.0,0.0,0.14245353666,0.0268369897579,0.169290526418,0.0268369897579,0.0196678983622,0.00353353752684,0.0661542804208,0.21159479451,0.15785928446
 07/26  14:00:00,0.684778855069,0.0902963659233,0.0,0.0,0.185821760713,0.0350037566049,0.220825517318,0.0350037566049,0.0196678983622,0.00353353752684,0.0632620156723,0.223509346323,0.143450539867
 07/26  15:00:00,0.778859491014,0.112910674097,0.0,0.0,0.249616888598,0.0470201636316,0.29663705223,0.0470201636316,0.0196678983622,0.00353353752684,0.0654250686385,0.235933611584,0.147132322673
 07/26  16:00:00,0.883003556879,0.176318713594,0.0,0.0,0.274089284698,0.0527850898431,0.326874374541,0.0527850898431,0.0208971395301,0.00375438317676,0.0741794060559,0.279068112,0.167700141574
 07/26  17:00:00,1.07425159184,0.279566198334,0.0,0.0,0.329668709088,0.062866575694,0.392535284782,0.062866575694,0.0245848691378,0.00441692122316,0.0902296666079,0.339023156153,0.212931693936
 07/26  18:00:00,1.16940529225,0.224758848953,0.0,0.0,0.30986483986,0.0603901341641,0.370254974024,0.0603901341641,0.0393357967244,0.00706707505368,0.0924256106228,0.368076822608,0.251715013218
 07/26  19:00:00,1.1632004066,0.12885501922,0.0,0.0,0.286136592876,0.0563098489999,0.342446441876,0.0563098489999,0.0749838424776,0.0134716082228,0.0854180416242,0.379927660241,0.256422812155
 07/26  20:00:00,1.08014779953,0.0874446673538,0.0,0.0,0.172400804216,0.0349872195504,0.207388023766,0.0349872195504,0.135216772628,0.0242930653566,0.0764838167813,0.39298906731,0.233247053685
 07/26  21:00:00,1.02948200594,0.0686775445303,0.0,0.0,0.107216731289,0.0219858998203,0.129202631109,0.0219858998203,0.195449702779,0.0351145224905,0.0698063711763,0.383814225271,0.205564553117
 07/26  22:00:00,0.810217257561,0.0494009151078,0.0,0.0,0.0408178885494,0.00844004560385,0.0492579341532,0.00844004560385,0.163489377478,0.0293725257228,0.0614210901515,0.332142024625,0.164004305431
