Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 01/16  22:00:00,3.00415965379,5.50002596104,0.0,5.44449292149,0.0,0.152943172813,0.152943172813,0.152943172813,0.918519983775,0.207622352631,0.318073398495,0.804968173282,0.579262572792
 01/16  23:00:00,2.4283980138,5.5044310419,0.0,5.45637431295,0.0,0.153262017855,0.153262017855,0.153262017855,0.691470175382,0.156299961941,0.256145886137,0.696596794044,0.451853178441
 01/16  24:00:00,1.85964307964,5.80506966449,0.0,5.76330926124,0.0,0.161856199069,0.161856199069,0.161856199069,0.474740745326,0.107310419037,0.173494335907,0.605329652219,0.314141728085
 01/17  01:00:00,1.28100998235,6.10412259943,0.0,6.06958038509,0.0,0.170405004761,0.170405004761,0.170405004761,0.247690813811,0.0559880573062,0.115167850971,0.500699824915,0.168288430589
 01/17  02:00:00,1.03913923193,6.37355558681,0.0,6.34175130619,0.0,0.177990393814,0.177990393814,0.177990393814,0.144486286704,0.0326596952687,0.0983708244822,0.461012649041,0.101849382621
 01/17  03:00:00,0.959858420117,6.71973920335,0.0,6.68830366801,0.0,0.187660080813,0.187660080813,0.187660080813,0.103204501234,0.0233283533497,0.0834501454999,0.455667574849,0.0837777643711
 01/17  04:00:00,0.948306791842,6.66079330156,0.0,6.62980026056,0.0,0.185969807526,0.185969807526,0.185969807526,0.103204501234,0.0233283533497,0.0747526356716,0.449253485819,0.0890280082404
 01/17  05:00:00,1.00567056317,6.98550669236,0.0,6.95568441763,0.0,0.195070952471,0.195070952471,0.195070952471,0.103204501234,0.0233283533497,0.0868457568597,0.43228287526,0.142168123999
 01/17  06:00:00,1.30071409544,6.90370876172,0.0,6.87042949997,0.0,0.192638533644,0.192638533644,0.192638533644,0.103204501234,0.0233283533497,0.101815917579,0.482392945808,0.374563843822
 01/17  07:00:00,2.03545890284,6.84490992059,0.0,6.80645900625,0.0,0.190806848945,0.190806848945,0.190806848945,0.237370309854,0.0536552095187,0.165077844744,0.557357611348,0.808421078428
 01/17  08:00:00,2.64780549396,7.75319706722,0.0,7.71234008992,0.0,0.216159321368,0.216159321368,0.216159321368,0.485061123664,0.109643266825,0.25639820385,0.592234220449,0.9280393578
 01/17  09:00:00,2.51364436622,7.02411054454,0.0,6.98956833019,0.0,0.195870686906,0.195870686906,0.195870686906,0.464420241369,0.104977600209,0.32820696637,0.500699824915,0.896699046445
 01/17  10:00:00,2.14577380231,7.3273557928,0.0,7.29795757514,0.0,0.204501529988,0.204501529988,0.204501529988,0.237370309854,0.0536552095187,0.39998131075,0.42613603994,0.801359402261
 01/17  11:00:00,2.00953434311,7.34691790375,0.0,7.31682828869,0.0,0.204975279549,0.204975279549,0.204975279549,0.196088550257,0.0443238762875,0.416780676038,0.436158054049,0.688437906925
 01/17  12:00:00,1.90677320059,6.60137866597,0.0,6.57127983228,0.0,0.184061675823,0.184061675823,0.184061675823,0.196088550257,0.0443238762875,0.435735142253,0.436291680904,0.587502275069
 01/17  13:00:00,1.76335193996,4.91246128648,0.0,4.88286947755,0.0,0.136735216636,0.136735216636,0.136735216636,0.196088550257,0.0443238762875,0.425637021538,0.42894220389,0.50885507135
 01/17  14:00:00,1.67430848978,4.28976057912,0.0,4.25914550203,0.0,0.119241066702,0.119241066702,0.119241066702,0.196088550257,0.0443238762875,0.385966199058,0.443774784773,0.462144012706
 01/17  15:00:00,1.61797039193,3.65104186189,0.0,3.61870290061,0.0,0.101296110273,0.101296110273,0.101296110273,0.206409051718,0.0466566951156,0.356355588907,0.468763006619,0.415719939293
 01/17  16:00:00,1.71363403326,3.23311316998,0.0,3.19897657545,0.0,0.0895388472154,0.0895388472154,0.0895388472154,0.258011189652,0.0583208761344,0.368490937387,0.494820243304,0.421681939564
 01/17  17:00:00,2.14095365641,3.43795211294,0.0,3.39757450449,0.0,0.09508582696,0.09508582696,0.09508582696,0.433458860111,0.0979790858062,0.428670866964,0.585285624,0.477703392567
 01/17  18:00:00,2.98483310816,4.69076146118,0.0,4.64170911997,0.0,0.129900397898,0.129900397898,0.129900397898,0.80499507833,0.181961142806,0.536821987543,0.711028494362,0.597356007221
 01/17  19:00:00,3.60134957332,4.28236648747,0.0,4.22911045003,0.0,0.118360562096,0.118360562096,0.118360562096,1.19717217884,0.270608895381,0.482732692333,0.771962340148,0.707742904517
