Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/08  19:00:00,254.642155162,20.0491123249,0.0,0.0,41.9242800987,36.8599292233,94.8475046974,84.3426152534,9.34,1.16488944399
 03/08  20:00:00,239.850598903,20.0491123249,0.0,0.0,41.9242800987,36.8599292233,111.217802698,101.857802698,9.34,0.02
 03/08  21:00:00,209.715323068,20.0491123249,0.0,0.0,34.9369000822,32.3179380704,129.521295735,120.184130001,8.1725,1.16466573404
 03/08  22:00:00,147.538148313,20.0491123249,0.0,0.0,13.9747600329,18.6919646116,108.82441687,102.989812105,4.67,1.16460476486
 03/08  23:00:00,98.5705964476,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/08  24:00:00,131.73274699,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/09  01:00:00,102.629649715,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922929434,0.0,2.335,1.16422929434
 03/09  02:00:00,93.9516102251,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/09  03:00:00,91.918805498,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/09  04:00:00,89.8121734388,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49925056663,0.0,2.335,1.16425056663
 03/09  05:00:00,95.0250277551,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/09  06:00:00,93.9958399516,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/09  07:00:00,132.793539832,20.0491123249,0.0,0.0,13.9747600329,18.6919646116,241.886723441,237.196723441,4.67,0.02
 03/09  08:00:00,139.966919867,20.0491123249,0.0,0.0,13.9747600329,18.6919646116,226.114554719,220.28017411,4.67,1.16438060887
 03/09  09:00:00,215.620377561,20.0491123249,0.0,0.0,34.9369000822,32.3179380704,199.334972138,191.142472138,8.1725,0.02
 03/09  10:00:00,243.666300851,20.0491123249,0.0,0.0,62.886420148,41.4019203762,156.750223081,145.078021518,10.5075,1.16470156263
 03/09  11:00:00,234.877642427,20.0491123249,0.0,0.0,62.886420148,41.4019203762,134.042544762,122.370269549,10.5075,1.16477521378
 03/09  12:00:00,266.686342258,20.0491123249,0.0,0.0,62.886420148,41.4019203762,108.282535926,96.6098287125,10.5075,1.16520721309
 03/09  13:00:00,251.886806525,20.0491123249,0.0,0.0,62.886420148,41.4019203762,95.6924807576,84.0198519143,10.5075,1.16512884329
 03/09  14:00:00,250.7081084,20.0491123249,0.00199030106713,0.0,62.886420148,41.4019203762,78.9866797061,67.3139477036,10.5075,1.16523200246
 03/09  15:00:00,245.158354685,20.0491123249,0.0,0.0,62.886420148,41.4019203762,70.4314803873,58.7588747297,10.5075,1.16510565759
 03/09  16:00:00,238.852668463,20.0491123249,0.0,0.0,62.886420148,41.4019203762,68.8911354808,57.2186750322,10.5075,1.16496044863
 03/09  17:00:00,236.505043286,20.0491123249,0.0,0.0,62.886420148,41.4019203762,71.3687619333,59.6963841836,10.5075,1.16487774974
 03/09  18:00:00,232.876801873,20.0491123249,0.0,0.0,62.886420148,41.4019203762,91.7579303203,80.0854114737,10.5075,1.16501884661
 03/09  19:00:00,241.195572419,20.0491123249,0.0,0.0,41.9242800987,36.8599292233,124.493324049,113.988507809,9.34,1.16481623968
 03/09  20:00:00,225.874794852,20.0491123249,0.0,0.0,41.9242800987,36.8599292233,148.339603021,138.979603021,9.34,0.02
 03/09  21:00:00,199.709933623,20.0491123249,0.0,0.0,34.9369000822,32.3179380704,171.423932647,162.086646714,8.1725,1.16478593343
 03/09  22:00:00,141.474841247,20.0491123249,0.0,0.0,13.9747600329,18.6919646116,142.642822922,136.808227807,4.67,1.16459511426
