Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/08  17:00:00,1379.28135519,104.073845219,485.956429101,0.0,243.2593065,310.10971186,434.261956324,322.809114887,84.9700494144,26.4827920227
 03/08  18:00:00,1392.47965224,103.987266337,500.453495025,0.0,243.2593065,310.10971186,454.980955208,343.782902638,84.9700494144,26.228003156
 03/08  19:00:00,1133.42605246,94.7511820199,502.133890378,0.0,166.938926447,199.110933808,448.097137447,354.399867085,84.9700494144,8.72722094784
 03/08  20:00:00,1120.89785433,94.7511820199,497.509648693,0.0,166.938926447,191.61365848,439.151112947,365.065580844,56.6466996096,17.4388324938
 03/08  21:00:00,979.771948909,94.7511820199,491.414416357,0.0,100.150657288,124.558693486,482.605720243,408.522589232,56.6466996096,17.4364314008
 03/08  22:00:00,926.342239005,94.7511820199,478.559016837,0.0,100.150657288,124.558693486,477.378046223,417.496217234,42.4850247072,17.3968042814
 03/08  23:00:00,833.393141357,94.7511820199,453.829606882,0.0,46.0930336215,124.558693486,474.106587483,437.076788555,28.3233498048,8.70644912309
 03/08  24:00:00,845.545154421,94.7511820199,465.095140426,0.0,46.0930336215,124.558693486,475.839352018,444.287299709,14.1616749024,17.3903774063
 03/09  01:00:00,826.271663682,94.7511820199,457.770856324,0.0,46.0930336215,113.312780494,465.085139258,450.713947456,5.66466996096,8.70652184156
 03/09  02:00:00,819.78527231,94.7511820199,449.534492997,0.0,46.0930336215,113.312780494,477.387802392,454.332676519,5.66466996096,17.3904559123
 03/09  03:00:00,802.33738827,94.7511820199,423.642267721,0.0,46.0930336215,113.312780494,475.182038364,460.810774393,5.66466996096,8.7065940103
 03/09  04:00:00,788.875097284,94.7511820199,404.462556858,0.0,46.0930336215,113.312780494,489.053826525,465.998539964,5.66466996096,17.3906165999
 03/09  05:00:00,874.201497401,94.7511820199,401.988993346,0.0,100.150657288,148.969399434,463.443915247,449.072556287,5.66466996096,8.70668899891
 03/09  06:00:00,878.202607058,95.2335624142,413.22089835,0.0,100.150657288,149.894399434,685.17928313,653.624666187,14.1616749024,17.3929420404
 03/09  07:00:00,1118.60247118,97.3293580773,435.5896578,0.0,176.471037341,302.612436532,514.187693602,477.157556156,28.3233498048,8.70678764144
 03/09  08:00:00,1260.66109997,99.088676565,460.089063932,0.0,243.2593065,310.10971186,498.901604378,430.111576678,42.4850247072,26.3050029929
 03/09  09:00:00,1314.55349957,99.85027363,472.026437906,0.0,243.2593065,310.10971186,481.434784097,398.364162535,56.6466996096,26.423921952
 03/09  10:00:00,1359.07435825,100.345153637,477.004559149,0.0,243.2593065,302.612436532,451.865477954,382.86183372,42.4850247072,26.5186195265
 03/09  11:00:00,1370.28315227,100.589958149,481.165653552,0.0,243.2593065,310.10971186,484.59469294,378.232841157,70.808374512,35.5534772715
 03/09  12:00:00,1379.51806505,101.210661898,489.643373634,0.0,243.2593065,310.10971186,474.276483288,358.959535092,70.808374512,44.5085736842
 03/09  13:00:00,1343.27686709,101.81211866,494.368809651,0.0,243.2593065,310.10971186,445.869795037,348.484875646,70.808374512,26.5765448788
 03/09  14:00:00,1371.10079255,102.619230513,486.965793446,0.0,243.2593065,302.612436532,438.450816234,337.295651926,56.6466996096,44.5084646982
 03/09  15:00:00,1366.66198988,103.233439388,474.85212568,0.0,243.2593065,302.612436532,406.6973524,328.677988918,42.4850247072,35.5343387749
 03/09  16:00:00,1379.5840269,103.538783168,470.423365288,0.0,243.2593065,302.612436532,428.932275802,336.814258669,56.6466996096,35.4713175233
 03/09  17:00:00,1389.76860917,103.913590126,466.14804012,0.0,243.2593065,310.10971186,456.493377369,345.034115759,84.9700494144,26.4892121955
 03/09  18:00:00,1395.21329061,104.126393791,483.629834625,0.0,243.2593065,310.10971186,456.335710399,353.875996589,84.9700494144,17.4896643955
 03/09  19:00:00,1110.93780953,94.7511820199,472.801963419,0.0,166.938926447,199.110933808,465.126718324,362.720903059,84.9700494144,17.4357658505
 03/09  20:00:00,1074.61758101,94.7511820199,443.160708447,0.0,166.938926447,191.61365848,446.966132121,372.881253707,56.6466996096,17.4381788046
 03/09  21:00:00,933.916455826,94.7511820199,433.924260025,0.0,100.150657288,124.558693486,491.431346899,417.34898022,56.6466996096,17.4356670697
 03/09  22:00:00,891.689733282,94.7511820199,435.064596371,0.0,100.150657288,124.558693486,476.389204409,425.195233873,42.4850247072,8.70894582856
 03/09  23:00:00,838.366068614,94.7511820199,445.503315138,0.0,46.0930336215,124.558693486,490.341857035,444.628214407,28.3233498048,17.390292823
 03/09  24:00:00,850.382576195,94.7511820199,447.36071803,0.0,46.0930336215,124.558693486,473.805282171,450.937097821,14.1616749024,8.7065094476
 03/10  01:00:00,828.442266988,94.7511820199,434.688150266,0.0,46.0930336215,113.312780494,479.524771765,456.46827518,5.66466996096,17.3918266239
 03/10  02:00:00,826.713151053,94.7511820199,425.863449903,0.0,46.0930336215,113.312780494,476.75676338,462.385559568,5.66466996096,8.70653385096
 03/10  03:00:00,829.66182298,94.7511820199,424.634401724,0.0,46.0930336215,113.312780494,490.376755214,467.321604981,5.66466996096,17.3904802725
 03/10  04:00:00,829.070570013,94.7511820199,424.017385953,0.0,46.0930336215,113.312780494,486.212639528,471.841357333,5.66466996096,8.70661223371
 03/10  05:00:00,919.476211697,94.7511820199,423.743676441,0.0,100.150657288,148.969399434,478.048616297,454.993317219,5.66466996096,17.3906291169
 03/10  06:00:00,925.369523186,95.2641095202,423.997058201,0.0,100.150657288,149.894399434,689.775822625,666.907445191,14.1616749024,8.70670253196
 03/10  07:00:00,1148.13897332,97.5219641906,423.656774968,0.0,176.471037341,302.612436532,532.675450929,486.959867394,28.3233498048,17.39223373
 03/10  08:00:00,1277.31404484,99.406156786,435.865957117,0.0,243.2593065,310.10971186,493.014620714,432.987885012,42.4850247072,17.5417109948
 03/10  09:00:00,1332.20732258,100.112766519,454.298163509,0.0,243.2593065,310.10971186,483.205976247,400.135744945,56.6466996096,26.423531693
