Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/04  10:00:00,441.927612965,70.2873875409,0.0,0.0,220.879908,145.652643033,746.020219129,674.243186344,36.25695,35.5200827854
 01/04  11:00:00,447.951332682,70.2873875409,0.00153241657162,0.0,220.879908,151.653867033,730.59943468,641.940814191,48.3426,40.3160204894
 01/04  12:00:00,448.891416986,70.2873875409,0.0,0.0,220.879908,151.653867033,676.699442932,588.54302552,48.3426,39.8138174115
 01/04  13:00:00,447.963453228,70.2873875409,0.0,0.0,220.879908,151.653867033,653.06613266,560.029343516,48.3426,44.6941891434
 01/04  14:00:00,442.007091575,70.2873875409,0.0,0.0,220.879908,145.652643033,637.267087705,568.333612764,24.1713,44.762174941
 01/04  15:00:00,441.906459342,70.2873875409,0.0,0.0,220.879908,145.652643033,600.798762773,541.09718045,24.1713,35.5302823229
 01/04  16:00:00,434.099357636,70.301957277,0.0,0.0,220.879908,137.835547516,544.63491384,504.215684531,4.83426,35.5849693091
 01/04  17:00:00,432.07412409,70.2873875409,0.0,0.0,220.879908,133.019064,430.533148098,399.194134102,4.83426,26.5047539964
 01/04  18:00:00,367.230562295,70.2873875409,0.0,0.0,220.879908,53.238744,517.636465209,477.46958973,4.83426,35.3326154785
 01/04  19:00:00,367.144764338,70.2873875409,0.0,0.0,220.879908,53.238744,488.236215139,456.813171068,4.83426,26.5887840711
 01/04  20:00:00,367.534256256,70.2873875409,0.0,0.0,220.879908,53.238744,490.39742628,468.230519224,4.83426,17.332647056
 01/04  21:00:00,367.607836756,70.2873875409,0.0,0.0,220.879908,53.238744,500.607178755,495.752918755,4.83426,0.02
 01/04  22:00:00,117.915215052,0.0,0.0,0.0,43.513341876,52.539744,13.5022505365,0.0,4.83426,8.66799053646
 01/04  23:00:00,117.683689491,0.0,0.0,0.0,43.513341876,52.539744,13.4716136425,0.0,4.83426,8.63735364255
 01/04  24:00:00,118.670014238,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/05  01:00:00,117.733396765,0.0,0.0,0.0,43.513341876,52.539744,13.4507508162,0.0,4.83426,8.61649081622
 01/05  02:00:00,117.719083109,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/05  03:00:00,117.694497111,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/05  04:00:00,117.680740469,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/05  05:00:00,118.112011054,0.0,0.0,0.0,43.513341876,52.539744,13.4506007603,0.0,4.83426,8.61634076025
 01/05  06:00:00,118.091776604,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/05  07:00:00,189.865653219,70.2873875409,0.0,0.0,43.513341876,53.238744,988.304463489,983.450203489,4.83426,0.02
 01/05  08:00:00,355.449964011,70.2873875409,0.0,0.0,220.879908,53.238744,899.966301817,877.632625964,4.83426,17.4994158529
 01/05  09:00:00,441.880422351,70.2873875409,0.00166098902506,0.0,220.879908,145.652643033,749.131112314,686.471890186,36.25695,26.4022721276
 01/05  10:00:00,441.949975578,70.2873875409,0.0,0.0,220.879908,145.652643033,686.291460954,614.516182416,36.25695,35.5183285372
 01/05  11:00:00,447.967021899,70.2873875409,0.00149154528869,0.0,220.879908,151.653867033,668.29298992,584.392633001,48.3426,35.5577569189
 01/05  12:00:00,448.80262722,70.2873875409,0.0,0.0,220.879908,151.653867033,612.658677345,519.728055454,48.3426,44.5880218913
 01/05  13:00:00,447.616737152,70.2873875409,0.0,0.0,220.879908,151.653867033,555.823627138,462.782908832,48.3426,44.6981183053
 01/05  14:00:00,441.580449258,70.3374470981,0.0,0.0,220.879908,145.652643033,508.717788039,439.782974393,24.1713,44.7635136457
 01/05  15:00:00,441.634275642,70.4485018215,0.0,0.0,220.879908,145.652643033,459.326322162,399.626406261,24.1713,35.528615901
 01/05  16:00:00,433.828159753,70.4897793944,0.0,0.0,220.879908,137.835547516,399.550198551,359.1325883,4.83426,35.583350251
 01/05  17:00:00,431.694184791,70.2873875409,0.0,0.0,220.879908,133.019064,360.984315435,329.64234646,4.83426,26.5077089749
 01/05  18:00:00,367.196610795,70.2873875409,0.0,0.0,220.879908,53.238744,541.294704453,501.123267258,4.83426,35.3371771951
 01/05  19:00:00,367.188358242,70.2873875409,0.0,0.0,220.879908,53.238744,580.430306236,549.003912383,4.83426,26.5921338525
 01/05  20:00:00,367.573879327,70.2873875409,0.0,0.0,220.879908,53.238744,598.406992312,584.896585548,4.83426,8.67614676315
 01/05  21:00:00,367.51564387,70.2873875409,0.0,0.0,220.879908,53.238744,691.910349601,678.408418016,4.83426,8.66767158474
 01/05  22:00:00,117.808924407,0.0,0.0,0.0,43.513341876,52.539744,13.5021601015,0.0,4.83426,8.66790010151
 01/05  23:00:00,117.593099411,0.0,0.0,0.0,43.513341876,52.539744,13.4717601314,0.0,4.83426,8.63750013138
 01/05  24:00:00,118.622936635,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/06  01:00:00,117.658687464,0.0,0.0,0.0,43.513341876,52.539744,13.4505431858,0.0,4.83426,8.61628318583
 01/06  02:00:00,117.647762183,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/06  03:00:00,117.623014305,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/06  04:00:00,117.610768485,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/06  05:00:00,119.726959663,0.0,0.0,0.0,43.513341876,52.539744,13.4506784846,0.0,4.83426,8.61641848456
 01/06  06:00:00,119.398820415,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/06  07:00:00,190.588685397,70.2873875409,0.0,0.0,43.513341876,53.238744,1307.03060183,1302.17634183,4.83426,0.02
 01/06  08:00:00,355.388106973,70.2873875409,0.0,0.0,220.879908,53.238744,1164.17951263,1141.84417452,4.83426,17.5010781114
 01/06  09:00:00,441.799649504,70.2873875409,0.00146718160051,0.0,220.879908,145.652643033,881.975026983,819.318134103,36.25695,26.3999428796
 01/06  10:00:00,441.912298757,70.2954182046,0.00202297938242,0.0,220.879908,145.652643033,709.54512873,637.770905315,36.25695,35.5172734154
 01/06  11:00:00,447.796224402,70.5405344369,0.00141426288348,0.0,220.879908,151.653867033,545.30411183,461.404881461,48.3426,35.5566303692
 01/06  12:00:00,449.533365386,71.4289568835,0.0446289790692,0.0,220.879908,151.653867033,360.220235973,267.290856811,48.3426,44.5867791626
 01/06  13:00:00,458.986130852,72.4033415664,8.98747867788,0.0,220.879908,151.653867033,258.49427468,165.454317133,48.3426,44.6973575461
 01/06  14:00:00,487.111443771,73.3646683428,41.7906712109,0.0,220.879908,145.652643033,207.540260083,144.857400965,24.1713,38.5115591172
 01/06  15:00:00,525.618093217,73.6606149958,79.7885921028,0.0,220.879908,145.652643033,175.546462015,109.644187058,24.1713,41.7309749572
 01/06  16:00:00,536.439779068,73.2155148295,98.8357554724,0.0,220.879908,137.835547516,114.516796835,74.0998106653,4.83426,35.5827261695
 01/06  17:00:00,470.435124331,70.8187943153,37.9693536993,0.0,220.879908,133.019064,80.3508303346,49.0092606895,4.83426,26.5073096451
 01/06  18:00:00,366.740113767,70.3023259158,0.0,0.0,220.879908,53.238744,342.890221381,302.719294103,4.83426,35.3366672774
 01/06  19:00:00,367.15418051,70.2873875409,0.0,0.0,220.879908,53.238744,608.081431271,576.655373608,4.83426,26.5917976629
 01/06  20:00:00,367.0881743,70.2873875409,0.0,0.0,220.879908,53.238744,657.450166403,643.940118161,4.83426,8.67578824185
 01/06  21:00:00,367.091186061,70.2873875409,0.0,0.0,220.879908,53.238744,659.650723702,646.14901607,4.83426,8.66744763173
 01/06  22:00:00,117.48858422,0.0,0.0,0.0,43.513341876,52.539744,13.502312767,0.0,4.83426,8.66805276703
 01/06  23:00:00,117.559544376,0.0,0.0,0.0,43.513341876,52.539744,13.4715281559,0.0,4.83426,8.63726815593
 01/06  24:00:00,118.61488605,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/07  01:00:00,117.604337694,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/07  02:00:00,117.572276836,0.0,0.0,0.0,43.513341876,52.539744,13.4447050798,0.0,4.83426,8.61044507982
 01/07  03:00:00,117.537373308,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/07  04:00:00,117.525370506,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/07  05:00:00,117.946643021,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/07  06:00:00,117.912310223,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/07  07:00:00,117.934789628,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/07  08:00:00,105.932377062,0.0,0.0,0.0,43.513341876,52.539744,13.4445683821,0.0,4.83426,8.61030838209
 01/07  09:00:00,99.9525796706,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/07  10:00:00,99.9504214147,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/07  11:00:00,99.9792580085,0.0,0.0,0.0,43.513341876,52.539744,13.5367998119,0.0,4.83426,8.70253981195
 01/07  12:00:00,100.896612213,0.0,0.0,0.0,43.513341876,52.539744,13.4803483399,0.0,4.83426,8.64608833989
 01/07  13:00:00,99.9796691253,0.0,0.0,0.0,43.513341876,52.539744,13.4803646196,0.0,4.83426,8.64610461956
 01/07  14:00:00,100.079968286,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/07  15:00:00,100.116510208,0.0,0.0,0.0,43.513341876,52.539744,13.4743912592,0.0,4.83426,8.6401312592
 01/07  16:00:00,100.104779844,0.0,0.0,0.0,43.513341876,52.539744,13.4741964594,0.0,4.83426,8.63993645938
 01/07  17:00:00,102.885524433,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/07  18:00:00,117.781462125,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/07  19:00:00,117.750549826,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/07  20:00:00,118.148919893,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/07  21:00:00,118.094069502,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/07  22:00:00,117.897543851,0.0,0.0,0.0,43.513341876,52.539744,31.1428989669,0.0,4.83426,26.3086389669
 01/07  23:00:00,117.572731363,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/07  24:00:00,118.517739244,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/08  01:00:00,117.583794072,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/08  02:00:00,117.561745814,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/08  03:00:00,117.548474093,0.0,0.0,0.0,43.513341876,52.539744,13.4446229221,0.0,4.83426,8.61036292212
 01/08  04:00:00,118.481789714,0.935246750538,0.0,0.0,43.513341876,52.539744,4.9962553932,0.141995393195,4.83426,0.02
 01/08  05:00:00,120.123258338,2.14983278593,0.0,0.0,43.513341876,52.539744,5.20081383408,0.346553834075,4.83426,0.02
 01/08  06:00:00,120.645870357,2.70199947093,0.0,0.0,43.513341876,52.539744,5.36516535542,0.510905355424,4.83426,0.02
 01/08  07:00:00,120.931353461,2.96051772984,0.0,0.0,43.513341876,52.539744,5.49006144761,0.635801447611,4.83426,0.02
 01/08  08:00:00,108.326000324,2.43680710157,0.0,0.0,43.513341876,52.539744,5.3874143013,0.533154301298,4.83426,0.02
 01/08  09:00:00,100.548209286,0.623497833692,0.0,0.0,43.513341876,52.539744,13.5463189944,0.0956968873078,4.83426,8.61636210705
 01/08  10:00:00,99.9730031212,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/08  11:00:00,99.9715335283,0.0,0.0,0.0,43.513341876,52.539744,13.5364304223,0.0,4.83426,8.70217042226
 01/08  12:00:00,100.846677174,0.0,0.0,0.0,43.513341876,52.539744,13.4807389616,0.0,4.83426,8.64647896157
 01/08  13:00:00,99.9343017907,0.0,0.0,0.0,43.513341876,52.539744,13.480758436,0.0,4.83426,8.646498436
 01/08  14:00:00,100.019610144,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/08  15:00:00,100.053397789,0.0,0.0,0.0,43.513341876,52.539744,13.4746075576,0.0,4.83426,8.64034755758
 01/08  16:00:00,100.039921941,0.0,0.0,0.0,43.513341876,52.539744,13.474415411,0.0,4.83426,8.64015541103
 01/08  17:00:00,102.825131437,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/08  18:00:00,117.757186155,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/08  19:00:00,117.74957095,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/08  20:00:00,118.172289282,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/08  21:00:00,118.115507082,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/08  22:00:00,117.907282979,0.0,0.0,0.0,43.513341876,52.539744,31.1438024141,0.0,4.83426,26.3095424141
 01/08  23:00:00,117.584125421,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/08  24:00:00,118.497642269,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/09  01:00:00,117.598666359,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/09  02:00:00,117.601835861,0.0,0.0,0.0,43.513341876,52.539744,13.4506540199,0.0,4.83426,8.61639401993
 01/09  03:00:00,117.595579995,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 01/09  04:00:00,118.811388213,1.2145860354,0.0,0.0,43.513341876,52.539744,5.19065128545,0.33639128545,4.83426,0.02
 01/09  05:00:00,119.044651189,1.02032187347,0.0,0.0,43.513341876,52.539744,5.1616763832,0.307416383204,4.83426,0.02
 01/09  06:00:00,119.705686276,1.7085744278,0.0,0.0,43.513341876,52.539744,13.9404930454,0.489832016243,4.83426,8.61640102915
 01/09  07:00:00,190.305130486,70.2873875409,0.0,0.0,43.513341876,53.238744,1303.16521117,1298.31095117,4.83426,0.02
 01/09  08:00:00,355.559412645,70.2873875409,0.0,0.0,220.879908,53.238744,1174.13675371,1151.80033688,4.83426,17.5021568264
 01/09  09:00:00,441.853449362,70.2873875409,0.00162497643268,0.0,220.879908,145.652643033,932.723039409,870.063641671,36.25695,26.4024477377
 01/09  10:00:00,441.918059898,70.2873875409,0.00247388504655,0.0,220.879908,145.652643033,759.640271232,687.858662311,36.25695,35.5246589214
 01/09  11:00:00,447.694673507,70.2873875409,0.0015823483729,0.0,220.879908,151.653867033,623.918007881,540.012819177,48.3426,35.5625887039
 01/09  12:00:00,448.392000678,70.2873875409,0.0,0.0,220.879908,151.653867033,521.690379142,428.757632364,48.3426,44.5901467778
 01/09  13:00:00,447.547602284,70.43510511,0.0,0.0,220.879908,151.653867033,393.863719303,309.758108443,48.3426,35.7630108598
 01/09  14:00:00,471.323822028,71.2509740402,28.524413239,0.0,220.879908,145.652643033,298.936767407,229.997583211,24.1713,44.767884196
