Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/01  01:00:00,22.2080717334,6.79224745897,0.0,0.0,5.48122459637,1.0115996781,155.671973953,155.671973953
 01/01  02:00:00,21.6020489875,6.18622471306,0.0,0.0,5.48122459637,1.0115996781,163.692448736,163.692448736
 01/01  03:00:00,23.6739764779,8.25815220342,0.0,0.0,5.48122459637,1.0115996781,205.181754049,205.181754049
 01/01  04:00:00,21.8775399344,6.46171565991,0.0,0.0,5.48122459637,1.0115996781,178.02412092,178.02412092
 01/01  05:00:00,23.6936492189,8.27782494446,0.0,0.0,5.48122459637,1.0115996781,208.244926119,208.244926119
 01/01  06:00:00,21.7064435859,6.29061931141,0.0,0.0,5.48122459637,1.0115996781,170.884526565,170.884526565
 01/01  07:00:00,23.3005351374,7.88471086291,0.0,0.0,5.48122459637,1.0115996781,192.440886783,192.440886783
 01/01  08:00:00,15.3500419391,5.88288433135,0.0,0.0,5.48122459637,1.0115996781,152.330430533,152.330430533
 01/01  09:00:00,13.6059920274,7.1131677529,0.0,0.0,5.48122459637,1.0115996781,163.382916135,163.382916135
 01/01  10:00:00,11.3039607864,4.81113651195,0.0,0.0,5.48122459637,1.0115996781,107.819575583,107.819575583
 01/01  11:00:00,11.5744601958,5.08163592131,0.0,0.0,5.48122459637,1.0115996781,89.3237936132,89.3237936132
 01/01  12:00:00,9.38724622814,2.89442195367,0.0,0.0,5.48122459637,1.0115996781,45.2507861399,45.2507861399
 01/01  13:00:00,9.63613340834,3.14330913387,0.0,0.0,5.48122459637,1.0115996781,50.1809990878,50.1809990878
 01/01  14:00:00,8.68141728789,2.18859301342,0.0,0.0,5.48122459637,1.0115996781,34.7810297961,34.7810297961
 01/01  15:00:00,9.44468112098,2.95185684652,0.0,0.0,5.48122459637,1.0115996781,47.00093815,47.00093815
 01/01  16:00:00,8.85355123734,2.36072696287,0.0,0.0,5.48122459637,1.0115996781,37.4717612078,37.4717612078
 01/01  17:00:00,14.7208426168,3.7665183423,0.0,0.0,5.48122459637,1.0115996781,60.1779313187,60.1779313187
 01/01  18:00:00,18.8207205439,3.40489626943,0.0,0.0,5.48122459637,1.0115996781,54.5359790026,54.5359790026
 01/01  19:00:00,20.7295047428,5.31368046834,0.0,0.0,5.48122459637,1.0115996781,87.3501388618,87.3501388618
 01/01  20:00:00,19.9856126425,4.56978836801,0.0,0.0,5.48122459637,1.0115996781,85.0227275787,85.0227275787
 01/01  21:00:00,21.6578611635,6.24203688902,0.0,0.0,5.48122459637,1.0115996781,119.970671097,119.970671097
 01/01  22:00:00,20.3524821327,4.93665785821,0.0,0.0,5.48122459637,1.0115996781,103.728972193,103.728972193
 01/01  23:00:00,21.9746827823,6.55885850787,0.0,0.0,5.48122459637,1.0115996781,134.27436929,134.27436929
 01/01  24:00:00,20.4991342357,5.0833099612,0.0,0.0,5.48122459637,1.0115996781,110.460269505,110.460269505
 01/02  01:00:00,21.993741428,6.57791715354,0.0,0.0,5.48122459637,1.0115996781,134.186849125,134.186849125
 01/02  02:00:00,20.477672668,5.06184839355,0.0,0.0,5.48122459637,1.0115996781,109.210749328,109.210749328
 01/02  03:00:00,22.0071063199,6.59128204548,0.0,0.0,5.48122459637,1.0115996781,134.517568571,134.517568571
 01/02  04:00:00,20.5386550712,5.12283079673,0.0,0.0,5.48122459637,1.0115996781,112.642600699,112.642600699
 01/02  05:00:00,22.1596668886,6.74384261412,0.0,0.0,5.48122459637,1.0115996781,140.911325061,140.911325061
 01/02  06:00:00,20.6057346726,5.18991039814,0.0,0.0,5.48122459637,1.0115996781,116.362660093,116.362660093
 01/02  07:00:00,27.178710842,11.7628865675,0.0,0.0,5.48122459637,1.0115996781,172.673102022,172.673102022
 01/02  08:00:00,41.7201166768,11.7628865675,0.0,0.0,21.9248983855,5.05799839049,135.173009283,135.173009283
 01/02  09:00:00,58.2242561669,11.7628865675,0.0,0.0,38.3685721746,8.09279742479,103.659785638,103.659785638
 01/02  10:00:00,69.9656165171,11.5301980469,0.0,0.0,49.3310213673,9.10439710289,70.3047662044,70.3047662044
 01/02  11:00:00,69.9934849033,11.5580664331,0.0,0.0,49.3310213673,9.10439710289,46.7475070435,46.7475070435
 01/02  12:00:00,69.9934849033,11.5580664331,0.0,0.0,49.3310213673,9.10439710289,26.2931430355,26.2931430355
 01/02  13:00:00,63.5006606289,11.5580664331,0.0,0.0,43.8497967709,8.09279742479,16.3200611087,16.3200611087
 01/02  14:00:00,69.9934849033,11.5580664331,0.0,0.0,49.3310213673,9.10439710289,9.55239160065,9.55239160065
 01/02  15:00:00,69.9934849033,11.5580664331,0.0,0.0,49.3310213673,9.10439710289,6.87462213143,6.87462213143
 01/02  16:00:00,69.9934849033,11.5580664331,0.0,0.0,49.3310213673,9.10439710289,8.31277992202,8.31277992202
 01/02  17:00:00,74.4549849033,11.5580664331,0.0,0.0,49.3310213673,9.10439710289,16.9804256604,16.9804256604
 01/02  18:00:00,31.2981987889,1.88512628738,0.0,0.0,16.4436737891,4.04639871239,29.1110448387,29.1110448387
 01/02  19:00:00,17.757353825,2.34152955057,0.0,0.0,5.48122459637,1.0115996781,36.8933584006,36.8933584006
