Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 08/20  22:00:00,84.7318160513,8.03022111012,17.5928492789,0.0,30.9507766546,20.6087787026,11.5803233511,0.0,0.0,11.5803233511
 08/20  23:00:00,57.3948201927,7.50424616492,13.2161911156,0.0,17.4250845679,11.7056064465,5.77530883181,0.0,0.0,5.77530883181
 08/20  24:00:00,48.8786704126,7.25032424581,11.062366243,0.0,12.925468867,10.100111941,5.76061688446,0.0,0.0,5.76061688446
 08/21  01:00:00,45.0637628389,7.12586798673,10.2519235978,0.0,10.0992000411,10.047477231,0.02,0.0,0.0,0.02
 08/21  02:00:00,42.001822419,6.98750623735,9.18789557036,0.0,8.25718729233,10.0299323277,5.75559105549,0.0,0.0,5.75559105549
 08/21  03:00:00,41.248906539,6.90065481944,8.52183767072,0.0,8.25718729233,10.0299323277,0.02,0.0,0.0,0.02
 08/21  04:00:00,42.4121264697,6.84493284705,8.13418096613,0.0,8.25718729233,11.6354268332,5.76054477853,0.0,0.0,5.76054477853
 08/21  05:00:00,50.1061108004,6.85294527197,8.24053020375,0.0,12.1011305571,15.3678112995,5.77531660874,0.0,0.0,5.77531660874
 08/21  06:00:00,77.8444083791,7.37709620681,11.5784610266,0.0,19.7275818095,37.2640762949,11.5793325193,0.0,0.0,11.5793325193
 08/21  07:00:00,98.9853566597,7.85666523763,15.5197733717,0.0,24.3117294858,51.2795993405,17.4192564872,0.0,0.0,17.4192564872
 08/21  08:00:00,89.657991261,7.4722779208,17.8517832379,0.0,23.6694662846,40.6342015617,23.4494027915,0.0,0.0,23.4494027915
 08/21  09:00:00,89.3100957412,7.52640780279,22.4570406026,0.0,23.6694662846,35.6302164847,41.4057417953,0.0,18.025,23.3807417953
 08/21  10:00:00,71.0389812919,7.34585501434,21.9631437741,0.0,18.7433767983,22.9618409725,35.5394673677,0.0,18.025,17.5144673677
 08/21  11:00:00,71.9074167839,7.44540877666,22.7342223943,0.0,18.7433767983,22.9618409725,35.5078445086,0.0,18.025,17.4828445086
 08/21  12:00:00,73.7469387538,7.6022348604,24.3734698986,0.0,18.5889407304,23.1597249699,39.1674268513,0.0,18.025,21.1424268513
 08/21  13:00:00,75.8602373147,7.7475668739,26.0949370566,0.0,18.7433767983,23.2517909448,37.6603300614,0.0,18.025,19.6353300614
 08/21  14:00:00,77.2053578044,7.85209515885,27.3355275522,0.0,18.7433767983,23.2517909448,35.5072873157,0.0,18.025,17.4822873157
 08/21  15:00:00,77.8601785148,7.9475201052,28.1848720479,0.0,18.7433767983,22.9618409725,35.5061511288,0.0,18.025,17.4811511288
 08/21  16:00:00,82.9204156756,8.06568740336,28.6756313442,0.0,18.7433767983,27.431320555,23.7854211731,0.0,18.025,5.76042117305
 08/21  17:00:00,94.8030462426,8.36910830558,28.0666419113,0.0,17.6635504202,40.6971502883,5.77024709909,0.0,0.0,5.77024709909
 08/21  18:00:00,101.02823972,8.54794441011,27.608298022,0.0,27.5259009287,37.3340067412,5.79501310722,0.0,0.0,5.79501310722
 08/21  19:00:00,106.710533638,8.64977920812,27.0953800988,0.0,33.8341110165,33.3544677425,11.5404268924,0.0,0.0,11.5404268924
 08/21  20:00:00,118.001858558,8.78294489801,26.3313853668,0.0,36.5179666069,38.8247702939,5.77999719376,0.0,0.0,5.77999719376
 08/21  21:00:00,111.890469558,8.7765692895,25.741432251,0.0,32.965339924,36.8579353714,11.580171295,0.0,0.0,11.580171295
 08/21  22:00:00,82.0768067418,8.19484483607,20.0566307958,0.0,25.6355707503,20.6438685092,5.78527173553,0.0,0.0,5.78527173553
 08/21  23:00:00,56.8934808202,7.66324067901,14.9578491225,0.0,15.0252895274,11.7056064465,5.76439476244,0.0,0.0,5.76439476244
 08/21  24:00:00,49.4214215001,7.41770229542,12.7570594942,0.0,11.6412384099,10.0650221343,5.76036198679,0.0,0.0,5.76036198679
 08/22  01:00:00,46.1831458579,7.24141634969,11.255754674,0.0,10.0992000411,10.047477231,0.02,0.0,0.0,0.02
 08/22  02:00:00,43.0976909918,7.10052827387,10.170744507,0.0,8.25718729233,10.0299323277,5.75553903467,0.0,0.0,5.75553903467
 08/22  03:00:00,41.8236501683,6.96926600579,9.02796590711,0.0,8.25718729233,10.0299323277,0.02,0.0,0.0,0.02
 08/22  04:00:00,42.5848679102,6.87880632052,8.27305170097,0.0,8.25718729233,11.6354268332,5.76063750045,0.0,0.0,5.76063750045
 08/22  05:00:00,50.4132511564,6.89578082191,8.5048328622,0.0,12.1011305571,15.3678112995,5.77528914877,0.0,0.0,5.77528914877
 08/22  06:00:00,78.4402522178,7.44183954582,12.1095605127,0.0,19.7275818095,37.2640762949,11.5805183599,0.0,0.0,11.5805183599
 08/22  07:00:00,99.2203862602,7.89536866818,15.7160946357,0.0,24.3117294858,51.2795993405,17.418579335,0.0,0.0,17.418579335
 08/22  08:00:00,86.8998739083,7.41553477162,15.1504088636,0.0,23.6694662846,40.6342015617,23.4471322995,0.0,0.0,23.4471322995
 08/22  09:00:00,85.1640116321,7.38718453418,18.4501803423,0.0,23.6694662846,35.6302164847,41.4076614848,0.0,18.025,23.3826614848
 08/22  10:00:00,67.8921713925,7.21728754373,18.9448978031,0.0,18.7433767983,22.9618409725,35.5402517995,0.0,18.025,17.5152517995
 08/22  11:00:00,70.2507612863,7.34069151305,21.1822830872,0.0,18.7433767983,22.9618409725,39.0274254218,0.0,18.025,21.0024254218
 08/22  12:00:00,72.4287441086,7.49377252305,23.1637390212,0.0,18.5889407304,23.1597249699,37.8052664809,0.0,18.025,19.7802664809
 08/22  13:00:00,73.9810866577,7.61372761227,24.3496229941,0.0,18.7433767983,23.2517909448,35.5074024549,0.0,18.025,17.4824024549
 08/22  14:00:00,74.0902861462,7.65239145805,24.4201575852,0.0,18.7433767983,23.2517909448,35.5062768677,0.0,18.025,17.4812768677
 08/22  15:00:00,73.55833108,7.67198196339,24.158561737,0.0,18.7433767983,22.9618409725,35.5051416677,0.0,18.025,17.4801416677
